district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Wardha,deoli,Deoli (M),2012,3,1991,4642.7,19629.0,10180.5,9448.5,2006.5,2733.3,1356.9,15592.8,8468.9,7771.8,697.0999999999999,11160.1,0.7943756686535228,0.4314483672117785,1.3177744453234779,0.10222120332161598,0.208375362983341,4.22792771447649,0.9280978340945926
Wardha,hinganghat,Hinganghat (M),2012,3,1991,23852.3,102751.3,53040.2,49711.1,9985.4,14877.5,5920.6,86817.6,34861.6,29468.9,5392.7,67889.7,0.8449294558803636,0.33928135215807487,1.947406315258049,0.09718027898430481,0.2024120376092565,4.307815179248961,0.9372343995686291
Wardha,pulgaon,Pulgaon (M),2012,3,1991,7663.6,33665.3,17432.5,16232.8,3110.4,9621.2,1581.7,27945.9,11507.1,10508.6,998.5,22158.2,0.8301099351557836,0.341808924916754,1.9256111444238775,0.09239186937291513,0.3327729145440558,4.392883240252623,0.9311802667431521
Wardha,sindi,Sindi (M),2012,3,1991,2962.8,12838.6,6585.4,6253.2,1282.1,1554.4,883.9000000000001,10274.4,5379.1,4651.9,727.2,7459.5,0.8002741731964544,0.4189787048432072,1.386756148798126,0.09986291340177277,0.1899194616235415,4.333265829620629,0.9495550763810855
Wardha,wardha,Wardha (M),2012,3,1991,24260.5,105976.6,53316.8,52659.8,9798.2,16631.7,5777.4,90555.6,35542.5,32058.3,3484.2,70434.1,0.8544867451871451,0.3353806406319886,1.981686713089963,0.09245625921193924,0.21145328308324665,4.368277652975001,0.987677430003301
Nagpur,chicholi,Chicholi (Ct),2012,3,1991,4141.5,18468.1,9487.6,8980.5,1733.0,6777.5,1388.7,15092.0,6466.0,5606.5,859.5,12002.1,0.8171928893605732,0.3501172291681332,1.8561862047633777,0.093837481928298,0.44217867566235836,4.45927803935772,0.9465512879969644
Nagpur,digdoh,Digdoh (Ct),2012,3,1991,9767.5,38271.1,20585.3,17685.8,4551.3,7670.4,2451.6,31098.7,13819.9,13299.3,520.6,24451.2,0.812589656424822,0.36110537716449226,1.7692747414959589,0.11892263352764881,0.2644815539663088,3.9182083439979523,0.8591470612524471
Nagpur,kalameshwar,Kalameshwar (M),2012,3,1991,4618.6,19802.7,10146.5,9656.2,1946.8,2060.4,711.0,16452.3,7197.8,6581.9,615.9,12604.9,0.8308109500219666,0.3634756876587536,1.7512156492261524,0.09830982643780899,0.1399506127952249,4.287597973411856,0.951677918494062
Nagpur,kamptee,Kamptee (Cantt.),2012,6,1991,2269.8,12390.2,8009.6,4380.6,1243.2,1571.6,141.39999999999998,10569.6,6266.0,5916.9,349.0999999999999,6124.2,0.853061290374651,0.505722264370228,0.9773699329715927,0.10033736340010653,0.13825442688576456,5.458718829852851,0.5469186975629245
Nagpur,kandri,Kandri (Ct),2012,5,1991,1150.7,5079.4,2499.3,2580.1,465.0,816.0,2317.1,3689.3,2123.2,1121.9,1001.3,2956.2,0.726325944009135,0.41800212623538213,1.3923323285606632,0.09154624561956137,0.61682482182935,4.4141826714173975,1.0323290521345976
Nagpur,kanhan (pipri),Kanhan (Pipri) (Ct),2012,3,1991,4821.1,23055.3,11719.2,11336.1,2557.3,7846.9,868.8,17264.8,8022.6,6790.7,1231.9,15032.7,0.7488429992236059,0.34797204981067265,1.8737940318599955,0.11092026562222136,0.378034551708284,4.782165895749932,0.9673100552938767
Nagpur,katol,Katol (M),2012,3,1991,10082.1,43850.2,22340.0,21510.2,4147.2,6138.1,3423.5,35874.8,15131.4,14261.7,869.7,28718.8,0.8181216961382162,0.3450702619372318,1.897960532402818,0.09457653556882295,0.21805145700589737,4.349312147270905,0.9628558639212176
Nagpur,khapa,Khapa (M),2012,3,1991,3224.8,14627.7,7434.0,7193.7,1519.3,1766.2,3027.8,11166.2,5879.6,4841.3,1038.3,8748.1,0.7633599267143844,0.4019497255207586,1.487873324715967,0.10386458568332683,0.3277343669886585,4.536002232696601,0.9676755447941888
