district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Jalgaon,chalisgaon,Chalisgaon (M),2016,3,1991,21516.0,100771.5,52291.0,48480.5,10668.0,10627.5,3854.5,78516.5,33505.5,29144.5,4361.0,67266.0,0.7791538282153189,0.3324898408776291,2.0076106907821103,0.10586326491121001,0.1437112675706921,4.68356107083101,0.9271289514447993
Jalgaon,chopda,Chopda (M),2016,3,1991,15287.0,78742.0,40597.0,38145.0,9171.0,6362.0,6791.5,60033.0,25864.5,21277.5,4587.0,52877.5,0.7624012598105204,0.32847146376774783,2.0444044926443583,0.11646897462599375,0.16704554113433745,5.150912540066724,0.9396014483828854
Jalgaon,dharangaon,Dharangaon (M),2016,3,1991,7140.5,36250.0,18679.0,17571.0,4258.5,2068.0,1907.0,26406.0,13815.0,12362.5,1452.5,22435.0,0.7284413793103448,0.38110344827586207,1.6239594643503439,0.11747586206896551,0.1096551724137931,5.0766753028499405,0.9406820493602441
Jalgaon,erandol,Erandol (M),2016,2,1991,6563.0,31906.25,16426.0,15480.25,3748.25,1792.75,1835.25,22152.0,12114.75,10534.5,1580.25,19810.0,0.6942840352595495,0.37969833496571986,1.635196764274954,0.1174769833496572,0.1137081292850147,4.861534359286911,0.9424235967368806
Jalgaon,faizpur,Faizpur (M),2016,3,1991,6116.0,28056.0,14354.5,13701.5,3551.0,2100.0,2542.0,21160.0,8646.5,7431.5,1215.0,19409.5,0.754205873966353,0.3081871970345024,2.244781125310819,0.12656829198745367,0.16545480467636156,4.587311968606933,0.9545090389773242
Jalgaon,fekari,Fekari (Ct),2016,1,1991,991.0,4531.0,2463.0,2068.0,669.0,595.0,105.0,2906.0,1228.0,1220.0,8.0,3295.0,0.6413595232840432,0.2710218494813507,2.683224755700326,0.14764952549106158,0.15449128227764292,4.5721493440968715,0.8396264717823793
Jalgaon,jalgaon,Jalgaon (M),2016,3,1991,112050.0,506033.0,264137.0,241896.0,54307.0,38802.0,28250.0,394919.5,168126.0,155017.5,13108.5,337907.0,0.7804224230435565,0.332243154102598,2.009843807620475,0.10731908788557268,0.13250519234911556,4.516135653726015,0.9157974838814706
Jalgaon,kandari,Kandari (Ct),2016,3,1991,3766.5,16933.5,8837.5,8096.0,1907.0,4540.5,1505.5,13475.0,6164.5,5100.5,1064.0,10769.0,0.7957598842531077,0.36404169250302654,1.7469381133911914,0.11261700180116338,0.35704372988454836,4.4958183990442055,0.9160961810466761
Jalgaon,nimbhore bk.,Nimbhore Bk. (Ct),2016,1,1991,1862.0,8714.0,4587.0,4127.0,1606.0,1692.0,507.0,5956.0,2138.0,2138.0,0.0,6576.0,0.6834978196006426,0.24535230663300436,3.0757717492984096,0.18430112462703696,0.2523525361487262,4.679914070891514,0.8997165903640724
Jalgaon,pachora,Pachora (M),2016,3,1991,14361.5,66747.0,34681.5,32065.5,7820.0,6830.0,2453.5,49092.0,22532.5,18533.5,3999.0,44214.5,0.7354937300552834,0.33758071523813804,1.9622545212470874,0.11715882361754086,0.13908490269225582,4.6476343000382965,0.9245707365598373
Jalgaon,parola,Parola (M),2016,3,1991,7865.5,39099.5,20321.0,18778.5,4202.0,2331.5,835.5,30456.5,13676.0,12470.5,1205.5,25423.5,0.7789485799051139,0.3497742937889231,1.858986545773618,0.10746940497960332,0.08099847824140974,4.971012650181171,0.9240933024949559
Jalgaon,raver,Raver (M),2016,3,1991,5269.0,27562.0,14051.0,13511.0,3481.0,2262.5,226.5,19763.5,8733.0,7896.0,837.0,18829.0,0.7170560917204847,0.3168492852478049,2.1560746593381426,0.12629707568391263,0.09030549307016908,5.230973619282596,0.9615685716319123
Jalgaon,savda,Savda (M),2016,3,1991,4676.5,21210.0,10957.5,10252.5,2627.0,2426.0,986.0,15541.5,6804.0,6440.5,363.5,14406.0,0.7327439886845828,0.3207920792079208,2.117283950617284,0.12385667138142385,0.16086751532296087,4.535443173313375,0.9356605065023956
Jalgaon,varangaon,Varangaon (Ct),2016,2,1991,8119.5,35852.75,18559.25,17293.5,4007.0,5690.75,1072.75,27781.75,12070.0,9554.0,2516.0,23829.25,0.7748847717399642,0.3366547893815677,1.9742543496271747,0.11176269602750137,0.18864661706563654,4.415635199211774,0.9317995069843878
Jalgaon,yawal,Yawal (M),2016,3,1991,8221.5,39157.5,20240.5,18917.0,4832.0,3000.5,3037.0,27500.0,13676.0,11914.0,1762.0,25481.5,0.7022920257932708,0.3492562088999553,1.8632275519157648,0.12339909340483943,0.15418502202643172,4.7628170041963145,0.934611299127986
Buldana,buldana,Buldana (M),2016,3,1991,14880.5,69660.5,35389.5,34271.0,7527.5,13327.5,1512.0,56911.5,22329.0,20089.0,2240.0,47331.5,0.8169838000014356,0.3205403349100279,2.119732186842223,0.10805980433674751,0.21302603340487078,4.681327912368536,0.9683945803133698
Buldana,chikhli,Chikhli (M),2016,3,1991,13205.0,62619.5,32317.0,30302.5,6900.5,11266.0,487.5,50555.5,21104.0,19067.0,2037.0,41515.5,0.8073443575882912,0.33701961848944817,1.9671863153904474,0.11019730275712837,0.18769712310063158,4.742105263157895,0.9376643871646502
Buldana,deulgaon raja,Deulgaon Raja (M),2016,3,1991,6705.0,34054.5,17614.5,16440.0,4218.5,4166.5,175.5,26688.0,11438.5,10986.5,452.0,22616.0,0.7836849755538916,0.3358880617833179,1.977182322857018,0.12387496512942489,0.1275015049406099,5.078970917225951,0.9333219790513497
Buldana,jalgaon (jamod),Jalgaon (Jamod) (M),2016,3,1991,5773.5,29273.0,15022.5,14250.5,3461.0,3163.0,565.5,23267.0,10279.0,9465.0,814.0,18994.0,0.7948279984969084,0.3511426912171626,1.8478451211207316,0.11823181771598401,0.12736993133604346,5.070234692993851,0.9486104177067731
Buldana,khamgaon,Khamgaon (M),2016,3,1991,20735.5,96943.0,49585.5,47357.5,9805.5,13388.5,1265.5,81673.5,32042.0,28763.5,3278.5,64901.0,0.8424899167552067,0.33052412242245444,2.025497784158292,0.10114706580155348,0.15116099151047524,4.6752188276144775,0.9550675096550403
Buldana,lonar,Lonar (M),2016,3,1991,5136.0,25083.0,12977.0,12106.0,3221.0,2990.5,838.0,19449.5,9658.0,8341.5,1316.5,15425.0,0.7754056532312722,0.38504166168321174,1.5971215572582316,0.12841366662679904,0.1526332575848184,4.883761682242991,0.932881251444864
Buldana,malkapur,Malkapur (M),2016,3,1991,14060.0,71104.0,36340.5,34763.5,8713.5,4989.5,557.0,56604.5,23060.5,18045.5,5015.0,48043.5,0.7960803892889289,0.3243207133213321,2.0833676633203964,0.12254584833483348,0.07800545679567956,5.0571834992887625,0.9566048898611742
Buldana,mehkar,Mehkar (M),2016,3,1991,10056.5,49014.5,25175.0,23839.5,6031.0,9177.0,473.0,38336.5,17683.0,16109.0,1574.0,31331.5,0.7821460996235807,0.3607707923165594,1.7718430130633942,0.12304522131206072,0.19688051494965775,4.873912394968428,0.9469513406156902
Buldana,nandura,Nandura (M),2016,3,1991,9036.0,44516.0,22952.0,21564.0,5279.0,5785.0,628.5,36903.5,14817.0,13286.5,1530.5,29699.0,0.8289940695480277,0.3328466169467158,2.0043868529391915,0.11858657561326265,0.1440717944109983,4.926516157591855,0.9395259672359707
Buldana,shegaon,Shegaon (M),2016,3,1991,13271.0,63296.5,32282.5,31014.0,7010.0,11567.5,1051.5,51667.0,22741.5,20887.0,1854.5,40555.0,0.8162694619765706,0.35928526853775483,1.7833036519139018,0.11074861959192056,0.19936331392731035,4.769535076482556,0.9607062650042593
Buldana,sindkhed raja,Sindkhed Raja (M),2016,3,1991,3681.5,17680.5,9165.0,8515.5,2236.0,2811.0,174.5,13171.0,8146.5,7842.5,304.0,9534.0,0.7449449958994372,0.46076185628234495,1.1703185417050268,0.12646701167953395,0.16885834676621136,4.802526144234687,0.9291325695581014
Akola,akola,Akola (M),2016,3,1991,92030.5,438465.5,222765.0,215700.5,44619.0,82434.0,8474.0,372194.0,150508.0,144211.5,6296.5,287957.5,0.8488558392849609,0.34326075825806135,1.913237170117203,0.1017617121529516,0.20733216182345018,4.76434986227392,0.9682872084932552
Akola,akot,Akot (M),2016,3,1991,20612.0,98592.5,50696.5,47896.0,10562.0,11652.5,1230.5,79936.5,33444.5,30177.5,3267.0,65148.0,0.8107766817962827,0.3392195146689657,1.9479436080670962,0.10712782412455309,0.1306691685473033,4.783257325829614,0.9447595001627331
Akola,balapur,Balapur (M),2016,3,1991,8724.0,47140.0,24175.0,22965.0,5838.0,3887.5,332.5,37959.5,15913.0,14116.0,1797.0,31227.0,0.805250318201103,0.33756894357233774,1.9623578206497831,0.12384386932541366,0.08952057700466695,5.403484640073361,0.9499482936918304
Akola,karanja,Karanja (M),2016,1,1991,7713.0,48866.0,25162.0,23704.0,8924.0,4434.0,1516.0,29907.0,14145.0,13870.0,275.0,34446.0,0.6120206278393976,0.28946506773625835,2.435206786850477,0.18262186387263127,0.12176155199934514,6.335537404382212,0.9420554804864478
Akola,mangrulpir,Mangrulpir (M),2016,1,1991,4189.0,23736.0,12349.0,11387.0,4332.0,2679.0,919.0,14759.0,6823.0,6591.0,232.0,16681.0,0.6217981125716212,0.287453656892484,2.4448189945771657,0.18250758341759352,0.15158409167509268,5.666268799236095,0.9220989553810025
Akola,murtijapur,Murtijapur (M),2016,3,1991,8767.0,41165.5,20607.0,20558.5,3966.5,7184.5,906.5,35032.0,14297.0,12762.5,1534.5,26868.5,0.8510038746037337,0.3473053892215569,1.8793103448275863,0.0963549574279433,0.1965480803099683,4.695505874301357,0.9976464308244771
Akola,patur,Patur (M),2016,3,1991,4297.0,21373.5,10992.0,10381.5,2213.5,2762.0,234.0,17846.5,7114.0,4860.0,2254.0,14259.5,0.834982571876389,0.33284207078859335,2.004427888670228,0.10356282312209043,0.1401735794324748,4.974051663951594,0.9444596069868996
Akola,risod,Risod (M),2016,1,1991,3463.0,21338.0,10900.0,10438.0,3974.0,2940.0,417.0,11267.0,7330.0,7179.0,151.0,13857.0,0.5280251195051082,0.3435186053050895,1.8904502046384721,0.18624050988846189,0.15732496016496392,6.16170950043315,0.9576146788990826
Akola,telhara,Telhara (M),2016,3,1991,4887.0,22026.0,11252.0,10774.0,2236.5,4849.0,630.5,18273.0,8732.5,8354.0,378.5,13293.5,0.8296104603650232,0.39646327068010534,1.5223017463498425,0.10153909016616726,0.2487741759738491,4.507059545733579,0.957518663348738
Akola,washim,Washim (M),2016,1,1991,8461.0,49140.0,25465.0,23675.0,8503.0,5944.0,843.0,29761.0,14319.0,13993.0,326.0,34495.0,0.6056369556369556,0.2913919413919414,2.4090369439206647,0.17303622303622304,0.1381155881155881,5.80782413426309,0.9297074415864912
Amravati,achalpur,Achalpur (M),2016,3,1991,23562.0,114808.5,59318.5,55490.0,11606.0,14638.0,3603.0,96357.0,39442.0,34211.0,5231.0,75366.5,0.8392845477469003,0.34354599180374273,1.9108184169159779,0.10109007608321684,0.15888196431448892,4.872612681436211,0.9354585837470604
Amravati,amravati,Amravati (M.Corp.),2016,3,1991,152865.5,695830.5,352864.5,342966.0,64428.0,123937.0,15446.5,587097.5,232982.0,210867.5,22114.5,462848.5,0.8437363697049785,0.3348257945002411,1.9866277223133118,0.09259151474389236,0.20031243240990443,4.551913283245729,0.9719481557368338
Amravati,anjangaon,Anjangaon (M),2016,3,1991,12327.0,58985.0,30219.0,28766.0,6053.0,5940.5,99.0,47904.0,20082.5,17031.0,3051.5,38902.5,0.8121386793252522,0.34046791557175554,1.9371343209261795,0.1026193099940663,0.10239043824701195,4.785024742435304,0.9519176676925113
Amravati,chandur,Chandur (M),2016,2,1991,4972.0,22993.0,11880.5,11112.5,2586.5,3110.5,744.0,19785.5,8371.5,6195.0,2176.5,14935.0,0.8605010220501892,0.3640890705867003,1.7840291465089888,0.1124907580567999,0.16763797677554038,4.624497184231697,0.9353562560498295
Amravati,chandurbazar,Chandurbazar (M),2016,3,1991,3862.0,19321.0,9801.0,9520.0,1845.5,3084.0,354.5,16099.5,6217.5,4937.5,1280.0,13103.5,0.8332643237927644,0.3218001138657419,2.1075190993164457,0.0955178303400445,0.17796697893483773,5.002848265147592,0.971329456177941
Amravati,chikhaldara,Chikhaldara (M),2016,3,1991,992.0,5381.5,2790.0,2591.5,469.5,1000.5,2437.5,4544.5,1297.0,707.5,589.5,4084.5,0.8444671559973985,0.24101087057511847,3.149190439475713,0.08724333364303632,0.6388553377311159,5.424899193548387,0.928853046594982
Amravati,daryapur banosa,Daryapur Banosa (M),2016,3,1991,8178.5,37496.0,19006.0,18490.0,3410.0,7275.0,1129.0,30704.0,13026.5,10993.5,2033.0,24469.5,0.8188606784723704,0.3474103904416471,1.8784401028672322,0.09094303392361852,0.22413057392788563,4.584703796539708,0.9728506787330317
Amravati,dattapur dhamangaon,Dattapur Dhamangaon (M),2016,3,1991,5010.5,20875.5,10456.5,10419.0,1581.5,2932.5,745.5,18098.5,7353.0,6511.0,842.0,13522.5,0.8669732461497928,0.35223108428540634,1.8390452876376988,0.07575866446312664,0.17618739670906086,4.166350663606426,0.9964137139578253
Amravati,morshi,Morshi (M),2016,3,1991,8981.0,39196.0,19930.0,19266.0,3650.0,3708.0,1947.0,32578.5,14020.5,11966.0,2054.5,25175.5,0.8311689968364119,0.35770231656291457,1.7956206982632574,0.09312174711705276,0.14427492601285846,4.3643246854470545,0.9666833918715504
Amravati,shendurjana,Shendurjana (M),2016,3,1991,4957.0,22080.5,11384.0,10696.5,2056.5,3074.0,1197.0,18292.0,9721.5,9519.5,202.0,12359.0,0.8284232694006023,0.440275356083422,1.271305868435941,0.093136477887729,0.1934285908380698,4.454407908008877,0.9396082220660577
Amravati,warud,Warud (M),2016,3,1991,10868.0,47720.5,24301.0,23419.5,4063.0,5335.0,3343.0,40468.5,17619.5,15745.0,1874.5,30101.0,0.8480317683175993,0.369222870674029,1.708391271034933,0.0851416058088243,0.18185056736622626,4.3909182922340815,0.9637257726019506
Wardha,arvi,Arvi (M),2016,3,1991,10300.5,43945.5,22429.5,21516.0,3778.0,6046.5,1850.5,37001.5,16848.0,14857.0,1991.0,27097.5,0.8419860964148775,0.3833839642284193,1.6083511396011396,0.08597012208303467,0.17969985550283873,4.26634629386923,0.959272386812011
Wardha,deoli,Deoli (M),2016,3,1991,5105.5,20993.0,10918.5,10074.5,2020.5,3014.5,1488.5,17096.0,9284.5,9283.0,1.5,11708.5,0.8143666936597913,0.4422664697756395,1.2610802951155151,0.09624636783689801,0.2145000714523889,4.111840172363138,0.9227000045793836
Wardha,hinganghat,Hinganghat (M),2016,3,1991,25625.5,106536.5,54893.0,51643.5,9851.0,15979.5,5483.0,91736.0,37972.0,31692.5,6279.5,68564.5,0.8610757815396601,0.35642244676707047,1.8056594332666176,0.09246596236970428,0.2014567777240664,4.157440830422821,0.9408030167780955
Wardha,pulgaon,Pulgaon (M),2016,3,1991,7698.0,32626.5,16870.5,15756.0,2852.0,9618.0,1476.5,27525.5,11607.5,11195.0,412.5,21019.0,0.8436546978682973,0.3557690834137894,1.8108119750161533,0.08741360550472775,0.3400456683983878,4.2383086515978174,0.9339379390059571
Wardha,sindi,Sindi (M),2016,3,1991,3062.0,12761.0,6535.0,6226.0,1162.5,1588.0,539.5,10540.0,5495.5,5091.5,404.0,7265.5,0.8259540788339472,0.43064806833320274,1.3220817032117187,0.09109787634197947,0.16671890917639684,4.167537557152188,0.9527161438408569
Wardha,wardha,Wardha (M),2016,3,1991,24558.5,104107.0,51796.0,52311.0,8719.0,17614.5,5567.0,91294.0,36496.5,33075.5,3421.0,67610.5,0.8769247024695745,0.35056720489496385,1.8525201046675708,0.08375037221320372,0.22266994534469345,4.239143270150865,1.0099428527299406
Nagpur,chicholi,Chicholi (Ct),2016,3,1991,4219.5,18464.5,9442.0,9022.5,1521.0,7095.5,1379.5,15308.0,6906.0,5888.5,1017.5,11558.5,0.8290503398413172,0.3740150017601343,1.6736895453229077,0.08237428579165426,0.45898887053535165,4.375992416163053,0.9555708536327049
Nagpur,digdoh,Digdoh (Ct),2016,3,1991,10277.5,38727.5,20566.5,18161.0,4172.5,8436.0,2522.0,31969.5,14719.5,14352.5,367.0,24008.0,0.8254986766509587,0.380078755406365,1.6310336628282212,0.107739978051772,0.28295139113033374,3.768182923862807,0.8830379500644252
Nagpur,kalameshwar,Kalameshwar (M),2016,3,1991,4949.0,20701.5,10544.5,10157.0,1834.0,2238.0,163.0,17645.5,7553.0,6969.5,583.5,13148.5,0.8523778470159167,0.36485278844528174,1.7408314576989277,0.08859261406178297,0.11598193367630365,4.182966255809254,0.9632509839252691
Nagpur,kamptee,Kamptee (Cantt.),2016,6,1991,2245.0,12123.0,7892.0,4231.0,1180.0,1506.0,27.0,10532.0,6242.0,6176.5,65.5,5881.0,0.8687618576260001,0.514889053864555,0.9421659724447292,0.09733564299265858,0.12645384805741153,5.4,0.536112519006589
Nagpur,kandri,Kandri (Ct),2016,5,1991,1145.5,5001.0,2432.5,2568.5,381.0,812.0,2333.5,3734.5,2288.0,1009.5,1278.5,2713.0,0.746750649870026,0.4575084983003399,1.1857517482517483,0.07618476304739052,0.6289742051589682,4.365779135748581,1.0559095580678315
Nagpur,kanhan (pipri),Kanhan (Pipri) (Ct),2016,3,1991,4993.5,23496.5,11920.0,11576.5,2514.5,8174.5,740.0,17748.0,8701.0,7609.5,1091.5,14795.5,0.7553465409741876,0.3703104717723916,1.7004367314101827,0.10701593854403847,0.37939693145787673,4.705417042154801,0.9711828859060403
Nagpur,katol,Katol (M),2016,3,1991,10946.5,46183.0,23444.0,22739.0,4040.0,6346.5,3417.5,38450.0,15981.0,15260.5,720.5,30202.0,0.8325574345538401,0.3460364203278263,1.889869219698392,0.0874780763484399,0.21141978650152654,4.218974101310922,0.9699283398737417
Nagpur,khapa,Khapa (M),2016,3,1991,3316.0,14502.5,7374.0,7128.5,1392.5,1783.0,2507.0,11299.0,6094.0,5242.5,851.5,8408.5,0.779107050508533,0.4202034132046199,1.3797998030850016,0.09601792794345802,0.2958110670574039,4.373492159227985,0.9667073501491728
Nagpur,koradi,Koradi (Ct),2016,2,1991,1599.0,7285.75,3763.5,3522.25,711.75,1080.75,228.75,6062.0,2298.5,1941.0,357.5,4988.5,0.8320351370826614,0.3154788456919329,2.1703284750924516,0.09769069759461964,0.17973441306660262,4.556441525953721,0.9358974358974359
Nagpur,mahadula,Mahadula (Ct),2016,3,1991,5552.5,23095.5,12001.5,11094.0,2280.5,8195.5,1198.5,18162.5,9174.0,7834.0,1340.0,13921.5,0.786408607737438,0.39722023770864456,1.5174950948332244,0.09874217921240068,0.4067459028815137,4.159477712742008,0.924384451943507
Nagpur,mohpa,Mohpa (M),2016,3,1991,1685.0,6946.5,3488.5,3458.0,532.5,715.5,148.0,5840.5,2558.0,2401.0,157.0,4388.5,0.8407831281940545,0.3682430000719787,1.715598123534011,0.07665730943640682,0.12430720506730007,4.122551928783383,0.9912569872438011
Nagpur,mowad,Mowad (M),2016,3,1991,2120.0,8797.0,4421.5,4375.5,844.0,668.5,908.5,7190.0,3695.0,3601.5,93.5,5102.0,0.8173240877571899,0.4200295555302944,1.3807848443843032,0.0959417983403433,0.17926565874730022,4.149528301886792,0.989596290851521
Nagpur,nagpur,Nagpur (M.Corp.),2016,3,1991,586478.5,2582464.5,1308225.0,1274239.5,245703.5,541622.0,186934.0,2171621.5,951916.0,884747.0,67169.0,1630548.5,0.8409104946069926,0.36860758395710763,1.7129121687207696,0.09514303100778346,0.28211655958871845,4.403340446410226,0.9740216705841885
Nagpur,narkhed,Narkhed (M),2016,3,1991,5008.5,20922.0,10680.5,10241.5,1717.5,3095.5,1688.5,17458.0,8760.0,7616.0,1144.0,12162.0,0.8344326546219291,0.41869802122168054,1.3883561643835616,0.0820906223114425,0.2286588280279132,4.177298592392932,0.9588970553813023
Nagpur,ramtek,Ramtek (M),2016,3,1991,5093.0,22207.0,11204.5,11002.5,1876.0,2994.0,1238.5,18630.5,8889.0,7568.5,1320.5,13318.0,0.83894717881749,0.40027919124600353,1.4982562717966026,0.08447786733912731,0.19059305624352682,4.360298448851364,0.9819715292962649
Nagpur,savner,Savner (M),2016,3,1991,8321.0,35391.0,17972.0,17419.0,3048.5,4860.5,1611.5,29480.0,12601.5,11668.5,933.0,22789.5,0.8329801361928174,0.3560651012969399,1.8084751815260087,0.08613771862902998,0.18287135147353847,4.253214757841605,0.9692299131983085
Nagpur,sillewada,Sillewada (Ct),2016,3,1991,1399.0,6683.5,3535.5,3148.0,647.5,1710.5,340.5,5052.0,2540.0,2027.0,513.0,4143.5,0.7558913742799431,0.38004039799506245,1.6312992125984251,0.09688037704795392,0.3068751402708162,4.777340957827019,0.8903973978220903
Nagpur,tekadi,Tekadi (Ct),2016,3,1991,2164.0,12021.5,6043.5,5978.0,1295.0,1784.5,807.5,9038.0,3952.5,2889.0,1063.5,8069.0,0.7518196564488625,0.328785925217319,2.041492726122707,0.10772366177265733,0.21561369213492493,5.5552218114602585,0.9891619094895342
Nagpur,totaladoh,Totaladoh (Ct),2016,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,,,,,,,
Nagpur,umred,Umred (M),2016,3,1991,13392.5,56168.0,28457.0,27711.0,5257.0,8550.5,7331.5,45631.0,21021.5,18776.5,2245.0,35146.5,0.8124020794758582,0.3742611451360205,1.6719311181409509,0.09359421734795613,0.28275886625836777,4.193989173044614,0.9737850089608884
Nagpur,wadi,Wadi (Ct),2016,3,1991,14566.0,60863.0,31411.0,29452.0,6655.0,16269.5,2408.5,50570.0,21814.5,19072.0,2742.5,39048.5,0.8308824737525262,0.35841972955654505,1.7900249833826125,0.10934393638170974,0.3068859569853606,4.178429218728546,0.9376333131705453
Nagpur,walani,Walani (Ct),2016,3,1991,1661.5,8731.5,4586.5,4145.0,857.5,2339.0,345.5,6898.0,2941.0,2713.5,227.5,5790.5,0.7900131707037737,0.3368264330298345,1.9688881332879973,0.09820763900818874,0.3074500372215541,5.255191092386398,0.9037392347105636
Bhandara,bhandara,Bhandara (M),2016,3,1991,21953.5,95161.0,47837.0,47324.0,8178.5,15701.0,3221.0,80551.5,32345.0,28259.5,4085.5,62816.0,0.8464759722995765,0.3398976471453642,1.9420621425258928,0.0859438215235233,0.19884196256869935,4.334661899013825,0.9892760833664318
Bhandara,chikhala,Chikhala (Ct),2016,2,1991,943.0,4398.0,2157.0,2241.0,403.75,747.75,752.75,3345.0,1746.0,1169.0,577.0,2668.75,0.7605729877216917,0.3969986357435198,1.5284936998854524,0.0918030923146885,0.3411778080945885,4.663838812301167,1.03894297635605
Bhandara,gondiya,Gondiya (M),2016,1,1991,20387.0,109470.0,56202.0,53268.0,15222.0,20712.0,5795.0,78436.0,31904.0,31302.0,602.0,76964.0,0.7165068055174934,0.2914405773271216,2.4123620862587765,0.13905179501233214,0.2421393989220791,5.369598273409526,0.9477954521191416
Bhandara,pauni,Pauni (M),2016,3,1991,5527.0,22938.0,11522.5,11415.5,1952.0,3495.0,286.5,18517.0,9662.5,6235.5,3427.0,13275.5,0.8072630569360886,0.42124422355915947,1.3739197930142302,0.0850989624204377,0.1648574417996338,4.150171883481093,0.9907138207854198
Bhandara,sitasawangi,Sitasawangi (Ct),2016,1,1991,742.0,3322.0,1744.0,1578.0,555.0,460.0,1042.0,1471.0,921.0,582.0,339.0,2062.0,0.4428055388320289,0.2772426249247441,2.238870792616721,0.1670680313064419,0.45213726670680315,4.477088948787062,0.9048165137614679
Bhandara,tirora,Tirora (M),2016,1,1991,3904.0,20509.0,10344.0,10165.0,3074.0,4718.0,1773.0,13533.0,7472.0,7170.0,302.0,12735.0,0.659856648300746,0.3643278560631918,1.70436295503212,0.14988541615875958,0.3164951972304842,5.253329918032787,0.9826952822892498
Bhandara,tumsar,Tumsar (M),2016,3,1991,10854.5,46293.0,23227.0,23066.0,3924.5,7142.0,675.5,39271.0,15800.5,13310.5,2490.0,30492.5,0.8483139999567969,0.34131510163523643,1.9298439922787254,0.08477523599680298,0.16887002354567646,4.2648671058086505,0.9930684117621733
Bhandara,warthi,Warthi (Ct),2016,2,1991,3399.5,14344.75,7258.25,7086.5,1458.0,3927.75,272.25,11904.5,4820.75,3663.75,1157.0,9539.5,0.8298854981787762,0.3360637166907754,1.9788414665767775,0.10163997281235296,0.2927900451384653,4.219664656567142,0.9763372713808425
