district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Jalgaon,dharangaon,Dharangaon (M),2012,3,1991,6830.5,35550.0,18304.6,17245.4,4381.3,1994.4,1777.4,25195.6,13203.0,11727.7,1475.3,22347.0,0.7087369901547116,0.37139240506329113,1.6925698704839809,0.12324331926863573,0.10609845288326301,5.204597028036015,0.9421347639391193
Jalgaon,erandol,Erandol (M),2012,2,1991,6300.6,31238.05,16085.2,15152.85,3882.45,1754.55,1777.45,21085.6,11786.95,10447.7,1339.25,19454.8,0.6749973189747759,0.3773266897261513,1.6505372467008004,0.12428592693846126,0.11306723691139492,4.95794844935403,0.9420367791510208
Jalgaon,faizpur,Faizpur (M),2012,3,1991,5660.0,26892.8,13809.3,13083.5,3443.8,1782.4,2192.4,20175.2,8309.3,7171.9,1137.4,18583.5,0.7502082341742028,0.30897861137553545,2.2364699794206495,0.12805658019990482,0.1478016420752023,4.751378091872791,0.9474412171507608
Jalgaon,fekari,Fekari (Ct),2012,1,1991,991.0,4531.0,2463.0,2068.0,669.0,595.0,105.0,2906.0,1228.0,1220.0,8.0,3295.0,0.6413595232840432,0.2710218494813507,2.683224755700326,0.14764952549106158,0.15449128227764292,4.5721493440968715,0.8396264717823793
Jalgaon,jalgaon,Jalgaon (M),2012,3,1991,101898.8,469389.0,245299.4,224089.6,53330.2,34355.6,25102.8,363278.3,152053.2,140472.3,11580.9,317335.8,0.7739386734669964,0.32393856694553985,2.0870050745397,0.11361621171352546,0.1266719075223322,4.6064232356023815,0.91353505145141
Jalgaon,kandari,Kandari (Ct),2012,3,1991,3589.3,16469.1,8623.5,7845.6,1857.4,4005.7,1440.3,13069.4,5631.3,4717.7,913.6,10837.8,0.7935709905216436,0.3419312530739385,1.9245644877736934,0.11278090484604503,0.3306798792890929,4.58838770790962,0.9097930074795617
Jalgaon,nimbhore bk.,Nimbhore Bk. (Ct),2012,1,1991,1862.0,8714.0,4587.0,4127.0,1606.0,1692.0,507.0,5956.0,2138.0,2138.0,0.0,6576.0,0.6834978196006426,0.24535230663300436,3.0757717492984096,0.18430112462703696,0.2523525361487262,4.679914070891514,0.8997165903640724
Jalgaon,pachora,Pachora (M),2012,3,1991,12732.3,61036.6,31702.7,29333.9,7379.2,6101.2,2108.3,44214.4,20375.3,16821.1,3554.2,40661.3,0.7243915945514658,0.3338210188640914,1.9956172424455103,0.12089795303145981,0.1345012664532428,4.793839290623061,0.9252808120444
Jalgaon,parola,Parola (M),2012,3,1991,7433.1,37952.7,19705.8,18246.9,4375.6,2219.9,815.9,28629.7,13092.0,11474.9,1617.1,24860.7,0.7543521277801053,0.3449556948517497,1.898923006416132,0.11529087522099879,0.0799890389880035,5.105904669653307,0.9259659592607253
Jalgaon,raver,Raver (M),2012,3,1991,4994.6,27143.6,13884.6,13259.0,3629.0,2090.9,296.5,18950.3,8518.6,7790.4,728.2,18625.0,0.6981498401096391,0.31383456873811877,2.186392130162233,0.13369634094224792,0.08795443493125452,5.4345893565050245,0.9549428863633089
Jalgaon,savda,Savda (M),2012,3,1991,4404.9,20709.2,10701.1,10008.1,2608.6,2063.6,1004.4,15067.5,6742.4,6428.9,313.5,13966.8,0.7275751839762038,0.3255751067158557,2.0714878974845754,0.12596333996484654,0.14814671740096189,4.701400712842517,0.9352403023988188
Jalgaon,varangaon,Varangaon (Ct),2012,2,1991,7850.3,35499.35,18419.85,17079.5,4143.8,5638.15,1046.55,27145.95,11646.8,9503.6,2143.2,23861.85,0.7646886492287888,0.3280848804273881,2.048790225641378,0.11672889785305929,0.18830485628610102,4.522037374367859,0.9272333922371789
Jalgaon,yawal,Yawal (M),2012,3,1991,7534.7,37196.3,19220.1,17976.2,4770.4,2820.1,2575.4,25737.6,12809.6,10944.4,1865.2,24386.7,0.6919397897102668,0.3443783387057315,1.9037831001748688,0.12824931512005225,0.1450547500692273,4.936666356988335,0.9352812940619457
Buldana,buldana,Buldana (M),2012,3,1991,14254.5,67876.9,34679.5,33197.4,7689.5,12539.1,1556.8,54559.1,21049.0,19125.0,1924.0,46827.9,0.8037948109003211,0.3101054998092135,2.2247090123046225,0.11328596326585334,0.20766858828261162,4.761787505699954,0.9572629363168443
