district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Dhule,akkalkuwa,Akkalkuwa (Ct),2023,1,1991,1183.0,7711.0,4464.0,3247.0,1360.0,612.0,955.0,4846.0,1932.0,1821.0,111.0,5668.0,0.6284528595512904,0.2505511606795487,2.9337474120082816,0.17637141745558294,0.20321618467124886,6.518174133558749,0.7273745519713262
Dhule,dhule,Dhule (M),2023,3,1991,84924.4,416123.8,212254.8,203869.0,42024.4,32251.0,17115.0,337321.0,134976.6,127116.0,7860.6,281147.2,0.8106265491183153,0.3243664505611071,2.082932893553401,0.10099013803103789,0.11863296451680966,4.899932174969738,0.9604918239775968
Dhule,dondaicha,Dondaicha (M),2023,1,1991,5949.0,33641.0,17380.0,16261.0,5903.0,2314.0,4450.0,18684.0,10479.0,10058.0,421.0,22741.0,0.5553937160013079,0.3114949020540412,2.1701498234564367,0.17547040813293302,0.2010641776403793,5.654899983190452,0.9356156501726122
Dhule,nandurbar,Nandurbar (M),2023,1,1991,12977.0,78378.0,40808.0,37570.0,12393.0,5869.0,7665.0,50298.0,20366.0,19675.0,691.0,57321.0,0.6417362014851106,0.25984332338156113,2.814543847589119,0.15811834953685983,0.17267600602209804,6.039762657008554,0.9206528131738875
Dhule,nawapur,Nawapur (M),2023,1,1991,4223.0,23958.0,12353.0,11605.0,4110.0,1217.0,6677.0,13676.0,6959.0,6777.0,182.0,16817.0,0.5708322898405543,0.2904666499707822,2.4165828423624083,0.17155021287252692,0.32949327990650307,5.673218091404215,0.9394479073909172
Dhule,shahade,Shahade (M),2023,1,1991,5293.0,31890.0,16460.0,15430.0,5842.0,2094.0,3243.0,18860.0,8699.0,8671.0,28.0,23163.0,0.5914079648792725,0.27278143618689243,2.6627198528566502,0.18319222326748197,0.1673565380997178,6.024938598148498,0.9374240583232077
Dhule,shirpur,Shirpur (M),2023,1,1991,7532.0,44246.0,22888.0,21358.0,7726.0,3282.0,2711.0,25703.0,13367.0,12937.0,430.0,30449.0,0.5809112688152601,0.302106405098766,2.2779232438093815,0.17461465443203905,0.13544727206979162,5.874402549123738,0.9331527437958755
Dhule,talode,Talode (M),2023,1,1991,3876.0,21700.0,11066.0,10634.0,3582.0,1161.0,5381.0,11650.0,7163.0,6868.0,295.0,14242.0,0.5368663594470046,0.3300921658986175,1.9882730699427613,0.16506912442396313,0.3014746543778802,5.598555211558308,0.9609615037050425
Jalgaon,amalner,Amalner (M),2023,3,1991,22847.6,101398.8,52051.6,49347.2,8944.4,7269.0,7721.2,81684.4,40212.2,32006.4,8205.8,61186.6,0.8055756083898428,0.39657471291573465,1.521592949403415,0.08821011688501244,0.14783409665597622,4.438050386036171,0.9480438641655587
Jalgaon,bhusawal,Bhusawal (M),2023,3,1991,45161.2,205479.8,104473.8,101006.0,18926.4,44026.8,7194.2,167195.4,64204.6,53570.2,10634.4,141275.2,0.813682902163619,0.3124618575645879,2.200390626216813,0.09210832402990465,0.24927511122747834,4.549918956980771,0.9668069889292817
Jalgaon,chalisgaon,Chalisgaon (M),2023,3,1991,23722.4,105280.2,54466.6,50813.6,10081.4,11266.6,4395.6,84486.8,36541.4,31974.6,4566.8,68738.8,0.8024946761119375,0.3470871065974419,1.8811211393104807,0.09575779681269603,0.14876681465270775,4.438007958722557,0.9329313744570067
Jalgaon,chopda,Chopda (M),2023,3,1991,17347.8,87084.6,44791.4,42293.2,9479.0,7654.2,8112.4,69369.6,28847.2,23743.6,5103.6,58237.4,0.7965771215576577,0.33125489466564695,2.0188233173410244,0.10884817751933176,0.18104923258532504,5.019921834468924,0.9442259005076866
Jalgaon,dharangaon,Dharangaon (M),2023,3,1991,7683.0,37475.0,19334.2,18140.8,4043.6,2196.8,2133.8,28524.2,14886.0,13473.4,1412.6,22589.0,0.7611527685123416,0.3972248165443629,1.517466075507188,0.10790126751167445,0.11555970647098067,4.877651958870233,0.9382751807677586
Jalgaon,erandol,Erandol (M),2023,2,1991,7022.2,33075.6,17022.4,16053.2,3513.4,1859.6,1936.4,24018.2,12688.4,10686.4,2002.0,20431.6,0.7261606743339502,0.38361813542309137,1.6102581885816967,0.10622331870018988,0.11476738139293013,4.710147816923471,0.9430632578249835
Jalgaon,faizpur,Faizpur (M),2023,3,1991,6914.0,30091.6,15308.6,14783.0,3738.6,2655.8,3153.8,22883.4,9236.6,7885.8,1350.8,20855.0,0.7604580680322749,0.30694944768639754,2.2578654483251412,0.12424065187627112,0.1930638450597509,4.352270754989876,0.9656663574722705
Jalgaon,fekari,Fekari (Ct),2023,1,1991,991.0,4531.0,2463.0,2068.0,669.0,595.0,105.0,2906.0,1228.0,1220.0,8.0,3295.0,0.6413595232840432,0.2710218494813507,2.683224755700326,0.14764952549106158,0.15449128227764292,4.5721493440968715,0.8396264717823793
Jalgaon,jalgaon,Jalgaon (M),2023,3,1991,129814.6,570160.0,297102.8,273057.2,56016.4,46583.2,33757.6,450291.6,196253.4,180471.6,15781.8,373906.6,0.7897635751368036,0.3442075908516907,1.905223552814881,0.09824680791356813,0.14090921846499227,4.392109978384558,0.9190663972200869
Jalgaon,kandari,Kandari (Ct),2023,3,1991,4076.6,17746.2,9212.0,8534.2,1993.8,5476.4,1619.6,14184.8,7097.6,5770.4,1327.2,10648.6,0.799314782883096,0.3999504119191714,1.5003099639314699,0.11235081313182539,0.39986025177221035,4.353186478928519,0.9264220581849762
Jalgaon,nimbhore bk.,Nimbhore Bk. (Ct),2023,1,1991,1862.0,8714.0,4587.0,4127.0,1606.0,1692.0,507.0,5956.0,2138.0,2138.0,0.0,6576.0,0.6834978196006426,0.24535230663300436,3.0757717492984096,0.18430112462703696,0.2523525361487262,4.679914070891514,0.8997165903640724
Jalgaon,pachora,Pachora (M),2023,3,1991,17212.6,76740.2,39894.4,36845.8,8591.4,8105.4,3057.6,57627.8,26307.6,21530.2,4777.4,50432.6,0.7509467006862115,0.34281380554129387,1.917035381410695,0.1119543602961681,0.14546482808228284,4.458373517074701,0.9235832598058876
Jalgaon,parola,Parola (M),2023,3,1991,8622.2,41106.4,21397.6,19708.8,3898.2,2526.8,869.8,33653.4,14698.0,14212.8,485.1999999999998,26408.4,0.8186900336687232,0.35755989334994065,1.796734249557763,0.09483194830975225,0.08262946889048908,4.7675071327503415,0.9210752607769096
Jalgaon,raver,Raver (M),2023,3,1991,5749.2,28294.2,14342.2,13952.0,3222.0,2562.8,104.0,21186.6,9108.2,8080.8,1027.4,19186.0,0.7487965731492673,0.3219104975578034,2.106453525394699,0.11387492843056174,0.09425253232111175,4.921415153412649,0.9727935742075832
Jalgaon,savda,Savda (M),2023,3,1991,5151.8,22086.4,11406.2,10680.2,2659.2,3060.2,953.8,16371.0,6911.8,6460.8,451.0,15174.6,0.741225369458128,0.3129437119675456,2.1954628316791576,0.12039988409156764,0.18174079976818314,4.287122947319384,0.9363504059195876
Jalgaon,varangaon,Varangaon (Ct),2023,2,1991,8590.6,36471.2,18803.2,17668.0,3767.6,5782.8,1118.6,28894.4,12810.6,9642.2,3168.4,23772.2,0.7922525170545527,0.35125249511943674,1.8556664012614554,0.10330342845861941,0.1892287613240036,4.245477615067632,0.9396272974812797
Jalgaon,yawal,Yawal (M),2023,3,1991,9423.4,42589.6,22026.2,20563.4,4939.8,3316.2,3844.8,30584.2,15192.2,13610.8,1581.4,27397.4,0.7181142814208163,0.356711497642617,1.80338594805229,0.11598606232507468,0.16813963972425194,4.519557696797334,0.9335881813476679
Buldana,buldana,Buldana (M),2023,3,1991,15976.0,72781.8,36632.0,36149.8,7244.0,14707.2,1433.6,61028.2,24569.0,21776.0,2793.0,48212.8,0.8385090778189052,0.3375706564003638,1.9623427896943304,0.09953037709976945,0.22176972814632231,4.555696044066099,0.9868366455557983
