district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Jalgaon,chalisgaon,Chalisgaon (M),2014,3,1991,20885.6,99483.3,51669.4,47813.9,10835.6,10444.9,3699.9,76810.7,32638.1,28335.9,4302.2,66845.2,0.7720964222135775,0.32807616956815866,2.048072651287912,0.10891878335358798,0.14218265779281547,4.76324836250814,0.9253813669212338
Jalgaon,chopda,Chopda (M),2014,3,1991,14698.2,76358.4,39398.6,36959.8,9083.0,5992.799999999999,6414.1,57365.399999999994,25012.3,20572.9,4439.4,51346.1,0.7512650867488057,0.3275644853742352,2.0528340056692107,0.11895220434163105,0.16248245117760457,5.19508511246275,0.9380993233262097
Jalgaon,dharangaon,Dharangaon (M),2014,3,1991,6985.5,35900.0,18491.8,17408.2,4319.9,2031.2,1842.2,25800.8,13509.0,12045.1,1463.9,22391.0,0.7186852367688022,0.3762952646239554,1.6574876008586867,0.12033147632311977,0.1078941504178273,5.139216949395176,0.9414010534399032
Jalgaon,erandol,Erandol (M),2014,2,1991,6431.8,31572.15,16255.6,15316.55,3815.35,1773.65,1806.35,21618.8,11950.85,10491.1,1459.75,19632.4,0.6847427242047184,0.3785250608526819,1.6427618119213279,0.12084542864518254,0.11339107409536568,4.90875804595914,0.9422322153596299
Jalgaon,faizpur,Faizpur (M),2014,3,1991,5888.0,27474.4,14081.9,13392.5,3497.4,1941.2,2367.2,20667.6,8477.9,7301.7,1176.2,18996.5,0.7522493666831668,0.3085745275602015,2.2407081942462166,0.1272966834580555,0.1568150714847276,4.66616847826087,0.9510435381589133
Jalgaon,fekari,Fekari (Ct),2014,1,1991,991.0,4531.0,2463.0,2068.0,669.0,595.0,105.0,2906.0,1228.0,1220.0,8.0,3295.0,0.6413595232840432,0.2710218494813507,2.683224755700326,0.14764952549106158,0.15449128227764292,4.5721493440968715,0.8396264717823793
Jalgaon,jalgaon,Jalgaon (M),2014,3,1991,106974.4,487711.0,254718.2,232992.8,53818.6,36578.8,26676.4,379098.9,160089.6,147744.9,12344.7,327621.4,0.7773023368347239,0.32824685110649543,2.046487716878548,0.11034936673562827,0.1296981204032716,4.559137513274204,0.9147080970264393
Jalgaon,kandari,Kandari (Ct),2014,3,1991,3677.9,16701.3,8730.5,7970.8,1882.2,4273.1,1472.9,13272.2,5897.9,4909.1,988.8,10803.4,0.7946806536018155,0.3531401747169382,1.831736719849438,0.11269781394262723,0.3440450743355308,4.5409880638407785,0.9129832197468645
Jalgaon,nimbhore bk.,Nimbhore Bk. (Ct),2014,1,1991,1862.0,8714.0,4587.0,4127.0,1606.0,1692.0,507.0,5956.0,2138.0,2138.0,0.0,6576.0,0.6834978196006426,0.24535230663300436,3.0757717492984096,0.18430112462703696,0.2523525361487262,4.679914070891514,0.8997165903640724
Jalgaon,pachora,Pachora (M),2014,3,1991,13546.900000000001,63891.8,33192.1,30699.699999999997,7599.6,6465.6,2280.8999999999996,46653.2,21453.9,17677.3,3776.6000000000004,42437.9,0.7301907287007096,0.33578487380227195,1.978097222416437,0.11894484112202192,0.136895501457151,4.716341007905868,0.9249098430048114
Jalgaon,parola,Parola (M),2014,3,1991,7649.3,38526.1,20013.4,18512.7,4288.8,2275.7,825.7,29543.1,13384.0,11972.7,1411.3,25142.1,0.7668333934657284,0.3474008529282746,1.8785191273161983,0.11132193499990917,0.08050127056722585,5.036552364268625,0.9250152397893411
Jalgaon,raver,Raver (M),2014,3,1991,5131.8,27352.8,13967.8,13385.0,3555.0,2176.7,261.5,19356.9,8625.8,7843.2,782.5999999999999,18727.0,0.7076752654207248,0.31535345558772776,2.17104500452132,0.1299684127401948,0.08913895469568014,5.330059628200631,0.9582754621343376
Jalgaon,savda,Savda (M),2014,3,1991,4540.7,20959.6,10829.3,10130.3,2617.8,2244.8,995.2,15304.5,6773.2,6434.7,338.5,14186.4,0.7301904616500315,0.3231550220424054,2.094490049016713,0.12489742170652113,0.15458310273096815,4.615940273526109,0.9354528916919838
Jalgaon,varangaon,Varangaon (Ct),2014,2,1991,7984.9,35676.05,18489.55,17186.5,4075.4,5664.45,1059.65,27463.85,11858.4,9528.8,2329.6,23845.55,0.7698119606851094,0.3323910578665519,2.010857282601363,0.11423349838336923,0.1884765830297917,4.467939485779409,0.9295250560451715
Jalgaon,yawal,Yawal (M),2014,3,1991,7878.1,38176.9,19730.3,18446.6,4801.2,2910.3,2806.2,26618.8,13242.8,11429.2,1813.6,24934.1,0.6972488599126696,0.34687991953249214,1.8828419971607213,0.12576191361792077,0.14973714471316424,4.845952704332263,0.9349376339944147
Buldana,buldana,Buldana (M),2014,3,1991,14567.5,68768.7,35034.5,33734.2,7608.5,12933.3,1534.4,55735.3,21689.0,19607.0,2082.0,47079.7,0.8104748235752604,0.31539057739931103,2.1706717690995436,0.1106389971018792,0.2103820488099964,4.720693324180539,0.9628851560604547
Buldana,chikhli,Chikhli (M),2014,3,1991,12668.6,60727.3,31381.0,29346.3,6854.3,10565.599999999999,498.5,48584.1,20187.6,18216.6,1971.0,40539.7,0.8000372155521487,0.3324303896270705,2.00814856644673,0.11287015889064721,0.1821931816497687,4.793528882433734,0.93516140339696
Buldana,deulgaon raja,Deulgaon Raja (M),2014,3,1991,6411.8,32763.5,16950.3,15813.2,4129.9,3883.9,183.7,25428.0,10897.5,10411.1,486.4,21866.0,0.7761075587162544,0.3326109847848978,2.006515255792613,0.12605185648663908,0.12415035023730675,5.109875541969494,0.932915641611063
Buldana,jalgaon (jamod),Jalgaon (Jamod) (M),2014,3,1991,5622.1,28874.2,14833.5,14040.7,3529.8,2912.6000000000004,557.3,22523.4,10078.2,9267.4,810.8,18796.0,0.7800527806831012,0.3490382417521525,1.8650155781786428,0.12224754278906429,0.12017302643882775,5.135838921399477,0.9465534095122528
Buldana,khamgaon,Khamgaon (M),2014,3,1991,20115.3,95842.2,49098.5,46743.7,10122.1,12492.7,1271.7,79752.1,31088.8,27980.5,3108.3,64753.4,0.8321188370049937,0.3243748578392399,2.0828529888577236,0.10561214162446188,0.1436152342078959,4.76464183979359,0.9520392680020774
Buldana,lonar,Lonar (M),2014,3,1991,4936.8,24416.2,12631.8,11784.4,3215.8,2835.1,898.8,18620.9,9200.8,7934.5,1266.3,15215.4,0.7626452928793178,0.37683177562438047,1.6537040257368925,0.13170763673298877,0.15292715492173228,4.945754334791768,0.9329153406482054
Buldana,malkapur,Malkapur (M),2014,3,1991,13587.6,69758.4,35681.5,34076.9,8821.7,4814.1,535.8,54629.9,22343.5,17791.7,4551.799999999999,47414.9,0.7831300603224846,0.3202983439987156,2.122089198200819,0.12646075598064177,0.07669183926236842,5.133975094939503,0.9550299174642322
Buldana,mehkar,Mehkar (M),2014,3,1991,9661.1,47507.9,24414.6,23093.3,5992.6,8787.0,483.4,36593.9,16871.0,15366.2,1504.8,30636.9,0.7702697867091578,0.3551198853243355,1.8159504475134847,0.12613902108912411,0.1951338619471709,4.9174421132169215,0.9458807434895513
Buldana,nandura,Nandura (M),2014,3,1991,8726.0,43576.4,22438.4,21138.0,5313.0,5278.6,624.3,35396.5,14372.2,12863.1,1509.1,29204.2,0.8122860080226911,0.3298161390110243,2.0319923185037783,0.12192379361305661,0.13546093757171312,4.993857437542975,0.9420457786651454
Buldana,shegaon,Shegaon (M),2014,3,1991,12775.0,61846.7,31588.3,30258.4,7106.8,10546.5,1158.1,49808.2,22044.1,20161.4,1882.7,39802.6,0.8053493557457391,0.3564313051464346,1.8055897042746132,0.11490993052175784,0.1892518113335069,4.841228962818004,0.9578989689220376
Buldana,sindkhed raja,Sindkhed Raja (M),2014,3,1991,3559.7,17181.9,8920.2,8261.7,2199.6,2679.4,181.5,12591.0,7778.299999999999,7419.1,359.2,9403.6,0.7328060342569797,0.4527031352760753,1.2089531131481173,0.12801843800743803,0.16650661451876683,4.826783155883923,0.9261787852290307
Akola,akola,Akola (M),2014,3,1991,89624.7,433406.1,220616.2,212789.9,45699.0,75891.6,8570.4,362473.6,146018.0,139328.9,6689.1,287388.1,0.8363370981626701,0.3369080407497726,1.9681689928638932,0.10544152470396702,0.19487958291311544,4.835788571677227,0.9645252705830305
Akola,akot,Akot (M),2014,3,1991,19743.6,96210.3,49511.1,46699.2,10759.2,11175.9,1269.5,76834.7,32401.9,29348.1,3053.8,63808.4,0.7986119989231921,0.3367820285354063,1.9692795792839308,0.1118300223572736,0.12935621238058712,4.872986689357565,0.9432066748668481
Akola,balapur,Balapur (M),2014,3,1991,8338.8,46121.6,23668.6,22453.0,5963.6,3588.1,410.7,36499.3,15335.8,13656.4,1679.4,30785.8,0.791371071255117,0.3325079789079303,2.0074466281511234,0.12930167210157498,0.0867012419343648,5.5309636878207895,0.9486408152573452
Akola,karanja,Karanja (M),2014,1,1991,7713.0,48866.0,25162.0,23704.0,8924.0,4434.0,1516.0,29907.0,14145.0,13870.0,275.0,34446.0,0.6120206278393976,0.28946506773625835,2.435206786850477,0.18262186387263127,0.12176155199934514,6.335537404382212,0.9420554804864478
Akola,mangrulpir,Mangrulpir (M),2014,1,1991,4189.0,23736.0,12349.0,11387.0,4332.0,2679.0,919.0,14759.0,6823.0,6591.0,232.0,16681.0,0.6217981125716212,0.287453656892484,2.4448189945771657,0.18250758341759352,0.15158409167509268,5.666268799236095,0.9220989553810025
Akola,murtijapur,Murtijapur (M),2014,3,1991,8552.2,40817.3,20487.8,20329.5,4119.1,6889.9,923.9,34254.4,13956.6,12501.1,1455.5,26860.7,0.8392127847750831,0.3419285450042016,1.9245876502873194,0.10091554316429553,0.19143353431020668,4.7727251467458665,0.9922734505412978
Akola,patur,Patur (M),2014,3,1991,4143.4,21262.1,10947.2,10314.9,2342.1,2649.6,258.4,17418.7,6960.0,4966.4,1993.6,14302.1,0.8192370461995758,0.3273430187987076,2.0548994252873563,0.11015374774834094,0.1367691808429083,5.131558623352802,0.942240938322128
Akola,risod,Risod (M),2014,1,1991,3463.0,21338.0,10900.0,10438.0,3974.0,2940.0,417.0,11267.0,7330.0,7179.0,151.0,13857.0,0.5280251195051082,0.3435186053050895,1.8904502046384721,0.18624050988846189,0.15732496016496392,6.16170950043315,0.9576146788990826
Akola,telhara,Telhara (M),2014,3,1991,4739.4,21610.0,11054.8,10555.2,2282.7,4399.4,634.7,17685.8,8453.1,8079.6,373.5,13156.9,0.8184081443776029,0.3911661267931513,1.556458577326661,0.10563165201295696,0.23295233688107356,4.5596489007047305,0.9548069616818035
Akola,washim,Washim (M),2014,1,1991,8461.0,49140.0,25465.0,23675.0,8503.0,5944.0,843.0,29761.0,14319.0,13993.0,326.0,34495.0,0.6056369556369556,0.2913919413919414,2.4090369439206647,0.17303622303622304,0.1381155881155881,5.80782413426309,0.9297074415864912
Amravati,achalpur,Achalpur (M),2014,3,1991,22839.6,113809.5,58834.3,54975.2,11858.0,14292.0,3789.3999999999996,94433.0,38745.6,33623.0,5122.6,75063.9,0.8297461986916733,0.3404425816825485,1.937352886521308,0.10419165359658025,0.1588742591787153,4.982990069878632,0.934407310021535
Amravati,amravati,Amravati (M.Corp.),2014,3,1991,146437.7,676321.1,343715.5,332605.6,64798.8,118936.2,15649.9,566496.1,223203.6,202371.7,20831.9,453117.5,0.8376141155436375,0.3300260778497078,2.030063583203855,0.0958107029338579,0.19899734016874532,4.618490320457095,0.9676770468599757
Amravati,anjangaon,Anjangaon (M),2014,3,1991,11863.4,57943.0,29738.2,28204.8,6242.2,5786.3,190.60000000000002,46475.6,19723.5,16782.2,2941.3,38219.5,0.8020917108192533,0.3403948708213244,1.9377645955332472,0.10773001052758745,0.1031513729009544,4.884181600552961,0.9484366908555326
Amravati,chandur,Chandur (M),2014,2,1991,4792.4,22289.8,11514.3,10775.5,2537.9,3007.8999999999996,738.4,18952.1,8092.5,6073.4,2019.1000000000001,14469.0,0.8502588627982306,0.3630584392861309,1.7879518072289156,0.11385925400855998,0.1680723918563648,4.6510725315082215,0.9358363078953997
Amravati,chandurbazar,Chandurbazar (M),2014,3,1991,3756.4,19096.2,9692.2,9404.0,1909.7,3011.2,339.9,15781.3,6197.7,4971.7,1226.0,12898.5,0.8264104900451398,0.3245514814465705,2.0811752746986785,0.1000041893151517,0.1754851750610069,5.083643914386115,0.9702647489734012
Amravati,chikhaldara,Chikhaldara (M),2014,3,1991,974.4,5292.1,2789.6,2502.5,482.9,953.0999999999999,2200.1000000000004,4437.5,1309.8,788.5,521.3,3982.3,0.8385140114510308,0.2475009920447459,3.0403878454725914,0.09124922053627103,0.5958315224580034,5.4311371100164205,0.8970820189274449
Amravati,daryapur banosa,Daryapur Banosa (M),2014,3,1991,7957.1,37082.8,18839.6,18243.2,3553.6,7199.4,1186.2,30158.0,12798.3,10870.1,1928.1999999999998,24284.5,0.8132611345421596,0.34512766026297903,1.8974785713727607,0.095828793942205,0.2261317915583505,4.660341079036333,0.9683432769273234
Amravati,dattapur dhamangaon,Dattapur Dhamangaon (M),2014,3,1991,4917.9,20948.9,10519.1,10429.8,1712.5,2983.9,810.9,17913.1,7281.4,6468.2,813.2,13667.5,0.8550854698814734,0.34757910916563634,1.877042876369929,0.08174653561762192,0.18114554940832214,4.259724679233006,0.9915106805715317
Amravati,morshi,Morshi (M),2014,3,1991,8695.8,38450.8,19570.4,18880.4,3712.4,3668.4,1951.0,31697.1,13726.7,11714.0,2012.7,24724.1,0.8243547598489497,0.3569938726892548,1.8011685255742456,0.09654935658035724,0.14614520374088444,4.421766829963891,0.9647426726076115
Amravati,shendurjana,Shendurjana (M),2014,3,1991,4855.4,21947.5,11321.2,10626.3,2129.5,2939.6,1202.2,17943.2,9603.3,9304.1,299.19999999999993,12344.2,0.8175509739150245,0.4375578084064244,1.2854123061864153,0.09702699624102973,0.18871397653491287,4.520224904230342,0.9386195809631487
Amravati,warud,Warud (M),2014,3,1991,10503.6,46825.1,23853.4,22971.7,4203.0,5181.8,3369.4,39249.9,17359.7,15501.8,1857.9,29465.4,0.8382235168744968,0.370734926353601,1.6973450002016164,0.08975955203512646,0.1826200050827441,4.4580048745192125,0.963036715939866
Wardha,arvi,Arvi (M),2014,3,1991,10000.3,43496.1,22240.9,21255.2,3919.6,5962.3,1959.5,36216.5,16439.6,14471.4,1968.2,27056.5,0.8326378686824796,0.37795572476612843,1.6458125501837029,0.0901138262970703,0.18212667342589337,4.349479515614532,0.9556807503293482
Wardha,deoli,Deoli (M),2014,3,1991,4874.1,20311.0,10549.5,9761.5,2013.5,2873.9,1422.7,16344.400000000001,8876.7,8527.400000000001,349.2999999999997,11434.3,0.8047068091182119,0.4370390428831668,1.2881250915317628,0.09913347447196101,0.21154054453251933,4.167128290351039,0.9253045168017442
Wardha,hinganghat,Hinganghat (M),2014,3,1991,24738.9,104643.9,53966.6,50677.3,9918.2,15428.5,5701.8,89276.8,36416.8,30580.7,5836.1,68227.1,0.8531486307371955,0.34800690723491773,1.8735061839590519,0.09478048887703919,0.20192576920393832,4.229933424687435,0.939049337923827
Wardha,pulgaon,Pulgaon (M),2014,3,1991,7680.8,33145.9,17151.5,15994.4,2981.2,9619.6,1529.1,27735.7,11557.3,10851.8,705.5,21588.6,0.8367761925305995,0.34867962553437976,1.8679622403156446,0.08994174241761424,0.3363523090336965,4.315422872617436,0.9325365128414425
Wardha,sindi,Sindi (M),2014,3,1991,3012.4,12799.8,6560.2,6239.6,1222.3,1571.2,711.7,10407.2,5437.3,4871.7,565.6000000000001,7362.5,0.8130752043000673,0.42479569993281147,1.3540727934820591,0.09549367958874358,0.17835434928670763,4.2490373124419065,0.9511295387335753
Wardha,wardha,Wardha (M),2014,3,1991,24409.5,105041.8,52556.4,52485.4,9258.6,17123.1,5672.2,90924.8,36019.5,32566.9,3452.6,69022.3,0.8656058826105417,0.34290634775870177,1.9162481433667875,0.0881420539251993,0.21701170391215685,4.303316331756078,0.9986490703320623
Nagpur,chicholi,Chicholi (Ct),2014,3,1991,4180.5,18466.3,9464.8,9001.5,1627.0,6936.5,1384.1,15200.0,6686.0,5747.5,938.5,11780.3,0.8231210366992847,0.36206495074811956,1.7619353873766077,0.08810644254669317,0.4505829538131624,4.417246740820476,0.9510502070830869
Nagpur,digdoh,Digdoh (Ct),2014,3,1991,10022.5,38499.3,20575.9,17923.4,4361.9,8053.200000000001,2486.8,31534.1,14269.7,13825.9,443.8,24229.6,0.8190824248752574,0.370648297501513,1.6979754304575427,0.11329816386271957,0.2737712114246233,3.841287104015964,0.8710870484401655
Nagpur,kalameshwar,Kalameshwar (M),2014,3,1991,4783.8,20252.1,10345.5,9906.6,1890.4,2149.2,437.0,17048.9,7375.4,6775.7,599.7,12876.7,0.8418336863831406,0.3641795171858721,1.7458985275374896,0.09334340636279695,0.12770033724897664,4.233475479744136,0.9575757575757576
Nagpur,kamptee,Kamptee (Cantt.),2014,6,1991,2257.4,12256.6,7950.8,4305.8,1211.6,1538.8,84.19999999999999,10550.8,6254.0,6046.7,207.29999999999995,6002.6,0.8608260039488927,0.5102556989703506,0.9598017268947874,0.09885286294731001,0.1324184520992771,5.429520687516612,0.5415555667354228
Nagpur,kandri,Kandri (Ct),2014,5,1991,1148.1,5040.2,2465.9,2574.3,423.0,814.0,2325.3,3711.9,2205.6,1065.7,1139.9,2834.6,0.7364588706797349,0.43760168247291775,1.285183170112441,0.08392524106186262,0.6228522677671522,4.390035711174985,1.0439596090676833
Nagpur,kanhan (pipri),Kanhan (Pipri) (Ct),2014,3,1991,4907.3,23275.9,11819.6,11456.3,2535.9,8010.7,804.4,17506.4,8361.8,7200.1,1161.7,14914.1,0.7521255891286696,0.3592471182639554,1.7835992250472388,0.10894960023028111,0.37872219763790016,4.743117396531698,0.9692629192189244
Nagpur,katol,Katol (M),2014,3,1991,10514.3,45016.6,22892.0,22124.6,4093.6,6242.3,3420.5,37162.4,15556.2,14761.1,795.1,29460.4,0.8255265835269656,0.3455658579279644,1.8938043995320193,0.09093534385093499,0.21464970699697444,4.281464291488734,0.9664773720076882
Nagpur,khapa,Khapa (M),2014,3,1991,3270.4,14565.1,7404.0,7161.1,1455.9,1774.6,2767.4,11232.6,5986.8,5041.9,944.9,8578.3,0.7711996484747787,0.41103734268903064,1.4328689784191888,0.09995811906543725,0.311841319318096,4.453614236790607,0.9671934089681253
Nagpur,koradi,Koradi (Ct),2014,2,1991,1527.0,6899.849999999999,3564.1,3335.75,691.85,1068.05,216.04999999999998,5676.0,2213.5,1884.1999999999998,329.3,4687.1,0.8226265788386705,0.3208040754509156,2.1175062118816355,0.10027029573106663,0.18610549504699378,4.518565815324164,0.9359305294464241
Nagpur,mahadula,Mahadula (Ct),2014,3,1991,5341.9,22449.7,11658.9,10790.8,2273.9,7774.5,1113.1,17584.7,8694.8,7454.799999999999,1240.0,13754.9,0.7832933179507967,0.3873013893281424,1.5819685329162259,0.10128865864577255,0.39588947736495367,4.202568374548382,0.9255418607244251
Nagpur,mohpa,Mohpa (M),2014,3,1991,1665.8,6962.7,3501.1,3461.6,565.5,726.9,145.6,5754.3,2642.4,2386.6,255.80000000000007,4320.3,0.826446637080443,0.37950794950234823,1.6349909173478656,0.08121849282605886,0.12531058353799532,4.17979349261616,0.9887178315386593
Nagpur,mowad,Mowad (M),2014,3,1991,2080.4,8789.0,4430.5,4358.5,875.6,649.1,957.5,7085.2,3714.6,3544.1,170.5,5074.4,0.8061440436909774,0.42264193878712025,1.3660690249286598,0.09962453066332916,0.1827966776652634,4.224668333012882,0.9837490125268028
Nagpur,nagpur,Nagpur (M.Corp.),2014,3,1991,562940.7,2511744.7,1275097.0,1236647.7,246253.3,515143.19999999995,186272.8,2096622.1,908658.0,842551.8,66106.2,1603086.7,0.8347273908849095,0.3617636776540227,1.7642354989445974,0.09804073638534998,0.27925449588885365,4.461828217430362,0.9698459803450247
Nagpur,narkhed,Narkhed (M),2014,3,1991,4900.7,21004.0,10731.1,10272.9,1842.1,3141.3,1663.9,17191.6,8684.8,7481.6,1203.2,12319.2,0.818491715863645,0.4134831460674157,1.4184782608695654,0.08770234241096933,0.22877547133879264,4.285918338196584,0.9573016745720382
Nagpur,ramtek,Ramtek (M),2014,3,1991,5027.4,22248.2,11251.1,10997.1,2002.8000000000002,3012.4,1297.9,18382.3,8706.6,7419.5,1287.1,13541.6,0.8262376282126194,0.3913395240963314,1.5553258447614453,0.09002076572486764,0.19373702142195773,4.425388868997892,0.9774244296113269
Nagpur,savner,Savner (M),2014,3,1991,7961.799999999999,34233.8,17411.2,16822.6,3166.3,4653.1,1588.9,28128.800000000003,12091.3,11098.3,993.0,22142.5,0.8216674748348124,0.35319771687630347,1.8312753798185473,0.09249046264218404,0.18233441803130238,4.299756336506821,0.9661941738650982
Nagpur,sillewada,Sillewada (Ct),2014,3,1991,1422.2,6926.1,3668.1,3258.0,701.7,1757.5,361.1,5220.4,2492.0,2020.6,471.40000000000003,4434.1,0.7537286496007853,0.35979844356853063,1.7793338683788122,0.10131242690691732,0.3058864295924113,4.869990156096189,0.888198249775088
Nagpur,tekadi,Tekadi (Ct),2014,3,1991,2297.6,12709.3,6456.9,6252.4,1391.4,1814.3,829.3,9518.4,4001.5,3006.2,995.3,8707.8,0.748931884525505,0.31484818203992354,2.1761339497688366,0.10947888554050972,0.20800516157459498,5.531554665738161,0.9683284548312657
Nagpur,totaladoh,Totaladoh (Ct),2014,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,,,,,,,
Nagpur,umred,Umred (M),2014,3,1991,12946.3,55289.2,28056.6,27232.6,5369.4,8343.9,7488.1,44450.2,20590.1,18160.3,2429.8,34699.1,0.8039580966988128,0.37240726941247115,1.6852322232529227,0.0971148072317921,0.2863488710272531,4.270656481002294,0.9706307963188697
Nagpur,wadi,Wadi (Ct),2014,3,1991,13876.400000000001,58137.0,30103.800000000003,28033.199999999997,6552.2,15624.900000000001,2337.9,48017.2,20579.9,18072.8,2507.1000000000004,37557.1,0.8259318506286873,0.3539897139515283,1.8249408403345009,0.11270275384006742,0.30897363125032257,4.189631316479778,0.9312179857692382
Nagpur,walani,Walani (Ct),2014,3,1991,1701.7,8996.1,4727.5,4268.6,930.1,2371.0,376.1,7046.4,2900.6,2664.1,236.5,6095.5,0.783272751525661,0.32242860795233486,2.1014617665310626,0.10338924645123998,0.30536565845199587,5.286536992419346,0.9029296668429403
Bhandara,bhandara,Bhandara (M),2014,3,1991,21343.7,93834.6,47265.8,46568.8,8420.3,15449.4,3815.4,78882.1,31433.8,27466.9,3966.9,62400.8,0.8406504636882344,0.3349915702736517,1.9851497432699834,0.08973555596762814,0.20530593192702903,4.396360518560512,0.9852536083172188
Bhandara,chikhala,Chikhala (Ct),2014,2,1991,967.4000000000001,4379.6,2153.0,2226.6,416.65,751.45,762.05,3255.0,1730.4,1194.2,536.2,2659.25,0.7432185587724905,0.3951045757603434,1.5367834026814609,0.0951342588364234,0.3455795049776235,4.527186272482944,1.0341848583372037
Bhandara,gondiya,Gondiya (M),2014,1,1991,20387.0,109470.0,56202.0,53268.0,15222.0,20712.0,5795.0,78436.0,31904.0,31302.0,602.0,76964.0,0.7165068055174934,0.2914405773271216,2.4123620862587765,0.13905179501233214,0.2421393989220791,5.369598273409526,0.9477954521191416
Bhandara,pauni,Pauni (M),2014,3,1991,5401.4,22891.2,11519.1,11372.1,2085.2,3566.6,534.7,18180.2,9488.7,6177.3,3311.4,13402.5,0.794200391416789,0.4145130006290627,1.4124695690663631,0.0910917732578458,0.17916491927028727,4.238012367164069,0.9872385863478917
Bhandara,sitasawangi,Sitasawangi (Ct),2014,1,1991,742.0,3322.0,1744.0,1578.0,555.0,460.0,1042.0,1471.0,921.0,582.0,339.0,2062.0,0.4428055388320289,0.2772426249247441,2.238870792616721,0.1670680313064419,0.45213726670680315,4.477088948787062,0.9048165137614679
Bhandara,tirora,Tirora (M),2014,1,1991,3904.0,20509.0,10344.0,10165.0,3074.0,4718.0,1773.0,13533.0,7472.0,7170.0,302.0,12735.0,0.659856648300746,0.3643278560631918,1.70436295503212,0.14988541615875958,0.3164951972304842,5.253329918032787,0.9826952822892498
Bhandara,tumsar,Tumsar (M),2014,3,1991,10535.5,45723.4,22963.4,22760.0,4045.1,7110.8,814.5,38435.8,15501.9,13082.7,2419.2,30221.5,0.8406155272792487,0.339036467104371,1.9495352182635677,0.08846892400827584,0.17333137955620098,4.339936405486213,0.991142426644138
