district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Jalgaon,savda,Savda (M),2018,3,1991,4812.3,21460.4,11085.7,10374.7,2636.2,2607.2,976.8,15778.5,6834.8,6446.3,388.5,14625.6,0.7352379265996906,0.31848427801904905,2.139872417627436,0.12284020801103426,0.16700527483178318,4.459489225526256,0.9358633194114941
Jalgaon,varangaon,Varangaon (Ct),2018,2,1991,8254.1,36029.45,18628.95,17400.5,3938.6,5717.05,1085.85,28099.65,12281.6,9579.2,2702.4,23812.95,0.7799078254039404,0.34087669947778837,1.9389126823866598,0.10931612888900609,0.1888149832983851,4.365036769605408,0.9340569382600736
Jalgaon,yawal,Yawal (M),2018,3,1991,8564.9,40138.1,20750.7,19387.4,4862.8,3090.7,3267.8,28381.2,14109.2,12398.8,1710.4,26028.9,0.7070887760008571,0.35151638966468274,1.844817565843563,0.12115172367401547,0.1584155702437335,4.686347768216792,0.9343010115321411
Buldana,buldana,Buldana (M),2018,3,1991,15193.5,70552.3,35744.5,34807.8,7446.5,13721.7,1489.6,58087.7,22969.0,20571.0,2398.0,47583.3,0.8233282260110584,0.32555990378768657,2.0716313291828117,0.10554581494862676,0.21560317665051318,4.6435844275512554,0.9737945697939544
Buldana,chikhli,Chikhli (M),2018,3,1991,13741.4,64511.7,33253.0,31258.7,6946.7,11966.4,476.5,52526.9,22020.4,19917.4,2103.0,42491.3,0.8142228463984054,0.34133963296580316,1.9296334308186953,0.10768124231728508,0.19287819108781817,4.694696319152342,0.9400264637777043
Buldana,deulgaon raja,Deulgaon Raja (M),2018,3,1991,6998.2,35345.5,18278.7,17066.8,4307.1,4449.1,167.3,27948.0,11979.5,11561.9,417.6,23366.0,0.7907088596851084,0.3389257472662715,1.9504987687299136,0.12185709637719089,0.13060785672857933,5.050655882941328,0.9336987860186993
Buldana,jalgaon (jamod),Jalgaon (Jamod) (M),2018,3,1991,5924.9,29671.8,15211.5,14460.3,3392.2,3413.4,573.7,24010.6,10479.8,9662.6,817.2,19192.0,0.8092060474929057,0.35319057151908545,1.8313326590202104,0.11432403831247177,0.13437337808963395,5.007983257101386,0.9506163100285967
Buldana,khamgaon,Khamgaon (M),2018,3,1991,21355.7,98043.8,50072.5,47971.3,9488.9,14284.3,1259.3,83594.9,32995.2,29546.5,3448.7,65048.6,0.8526281111095244,0.3365353036092032,1.9714564542721367,0.09678225446178136,0.1585373067955342,4.590989759174366,0.95803684657247
Buldana,lonar,Lonar (M),2018,3,1991,5335.2,25749.8,13322.2,12427.6,3226.2,3145.9,777.2,20278.1,10115.2,8748.5,1366.7,15634.6,0.7875051456710344,0.39282635204933636,1.54565406516925,0.12529029351684284,0.15235458139480698,4.826398260608787,0.9328489288555945
Buldana,malkapur,Malkapur (M),2018,3,1991,14532.4,72449.6,36999.5,35450.1,8605.3,5164.9,578.2,58579.1,23777.5,18299.3,5478.2,48672.1,0.8085496676310151,0.32819366842605063,2.046981389969509,0.11877636315452396,0.07927027892493539,4.9853843824832795,0.958123758429168
Buldana,mehkar,Mehkar (M),2018,3,1991,10451.9,50521.1,25935.4,24585.7,6069.4,9567.0,462.6,40079.1,18495.0,16851.8,1643.2,32026.1,0.7933140806514506,0.3660846656149609,1.7316085428494188,0.12013594319996991,0.19852299336316906,4.833676173710043,0.9479591600669355
Buldana,nandura,Nandura (M),2018,3,1991,9346.0,45455.6,23465.6,21990.0,5245.0,6291.4,632.7,38410.5,15261.8,13709.9,1551.9,30193.8,0.845011395735619,0.335751810557995,1.9783904912919839,0.11538732301410608,0.1523266660213483,4.863642199871602,0.9371164598390836
Buldana,shegaon,Shegaon (M),2018,3,1991,13767.0,64746.3,32976.7,31769.6,6913.2,12588.5,944.9000000000001,53525.8,23438.9,21612.6,1826.3,41307.4,0.8267005218831037,0.36201141995758834,1.7623437959972523,0.10677366892007728,0.20902198272333708,4.703007191109174,0.963395367031874
Buldana,sindkhed raja,Sindkhed Raja (M),2018,3,1991,3803.3,18179.1,9409.8,8769.3,2272.4,2942.6,167.5,13751.0,8514.7,8265.9,248.79999999999995,9664.4,0.7564180845036333,0.46837852258912716,1.135025309171198,0.12500068760279665,0.17108107662095484,4.77982278547577,0.9319326659440158
Akola,akola,Akola (M),2018,3,1991,94436.3,443524.9,224913.8,218611.1,43539.0,88976.4,8377.6,381914.4,154998.0,149094.1,5903.9,288526.9,0.8610889715549228,0.3494685416760141,1.861487890166325,0.0981658526950798,0.21950064133941521,4.696551008457553,0.9719772641785431
Akola,akot,Akot (M),2018,3,1991,21480.4,100974.7,51881.9,49092.8,10364.8,12129.1,1191.5,83038.3,34487.1,31006.9,3480.2,66487.6,0.8223673850974551,0.3415419902213129,1.92789767768238,0.10264749486752622,0.131920174063404,4.700783039421984,0.9462413674132983
Akola,balapur,Balapur (M),2018,3,1991,9109.2,48158.4,24681.4,23477.0,5712.4,4186.9,254.29999999999995,39419.7,16490.2,14575.6,1914.6,31668.2,0.8185425595534734,0.34241586099205956,1.9204254648215304,0.11861689757134787,0.09222067178311572,5.28678698458701,0.9512021198149213
Akola,karanja,Karanja (M),2018,1,1991,7713.0,48866.0,25162.0,23704.0,8924.0,4434.0,1516.0,29907.0,14145.0,13870.0,275.0,34446.0,0.6120206278393976,0.28946506773625835,2.435206786850477,0.18262186387263127,0.12176155199934514,6.335537404382212,0.9420554804864478
Akola,mangrulpir,Mangrulpir (M),2018,1,1991,4189.0,23736.0,12349.0,11387.0,4332.0,2679.0,919.0,14759.0,6823.0,6591.0,232.0,16681.0,0.6217981125716212,0.287453656892484,2.4448189945771657,0.18250758341759352,0.15158409167509268,5.666268799236095,0.9220989553810025
Akola,murtijapur,Murtijapur (M),2018,3,1991,8981.8,41513.7,20726.2,20787.5,3813.9,7479.1,889.1,35809.6,14637.4,13023.9,1613.5,26876.3,0.8625971667184569,0.3525920358821305,1.8361389317775014,0.09187087636129761,0.20157682885408917,4.621980004008106,1.0029576092095993
Akola,patur,Patur (M),2018,3,1991,4450.6,21484.9,11036.8,10448.1,2084.9,2874.4,209.60000000000002,18274.3,7268.0,4753.6,2514.3999999999996,14216.9,0.8505648152888772,0.33828409720315195,1.956095211887727,0.09704024687105828,0.14354267415719876,4.82741652810857,0.9466602638445928
Akola,risod,Risod (M),2018,1,1991,3463.0,21338.0,10900.0,10438.0,3974.0,2940.0,417.0,11267.0,7330.0,7179.0,151.0,13857.0,0.5280251195051082,0.3435186053050895,1.8904502046384721,0.18624050988846189,0.15732496016496392,6.16170950043315,0.9576146788990826
Akola,telhara,Telhara (M),2018,3,1991,5034.6,22442.0,11449.2,10992.8,2190.3,5298.6,626.3,18860.2,9011.9,8628.4,383.5,13430.1,0.8403974690312807,0.40156403172622757,1.490262874643527,0.09759825327510918,0.2640094465733892,4.45755372820085,0.9601369528001955
Akola,washim,Washim (M),2018,1,1991,8461.0,49140.0,25465.0,23675.0,8503.0,5944.0,843.0,29761.0,14319.0,13993.0,326.0,34495.0,0.6056369556369556,0.2913919413919414,2.4090369439206647,0.17303622303622304,0.1381155881155881,5.80782413426309,0.9297074415864912
Amravati,achalpur,Achalpur (M),2018,3,1991,24284.4,115807.5,59802.7,56004.8,11354.0,14984.0,3416.6,98281.0,40138.4,34799.0,5339.4,75669.1,0.848658333873022,0.3465958595082357,1.885204691766488,0.09804200936899596,0.15888953651533794,4.768802194001087,0.9364928339355917
Amravati,amravati,Amravati (M.Corp.),2018,3,1991,159293.3,715339.9,362013.5,353326.4,64057.2,128937.8,15243.1,607698.9,242760.4,219363.3,23397.1,472579.5,0.8495246805050298,0.33936370667985943,1.9466910583439474,0.08954791980707352,0.20155579186901218,4.490709276535799,0.9760033810893793
Amravati,anjangaon,Anjangaon (M),2018,3,1991,12790.6,60027.0,30699.8,29327.2,5863.8,6094.7,7.400000000000091,49332.4,20441.5,17279.8,3161.7,39585.5,0.8218368400886268,0.3405384243756976,1.9365261844776558,0.09768604128142336,0.10165592150199078,4.6930558378809435,0.9552896110072379
Amravati,chandur,Chandur (M),2018,2,1991,5151.6,23696.2,12246.7,11449.5,2635.1,3213.1,749.6,20618.9,8650.5,6316.6,2333.9,15401.0,0.8701352959546257,0.36505853259172355,1.780359516790937,0.11120348410293633,0.1672293447894599,4.599774827238139,0.9349049131602799
Amravati,chandurbazar,Chandurbazar (M),2018,3,1991,3967.6,19545.8,9909.8,9636.0,1781.3,3156.8,369.1,16417.7,6237.3,4903.3,1334.0,13308.5,0.8399605030236675,0.3191120342989287,2.1336956696006286,0.0911346683174902,0.1803916954025929,4.92635346305071,0.9723707844759734
Amravati,chikhaldara,Chikhaldara (M),2018,3,1991,1009.6,5470.9,2790.4,2680.5,456.1,1047.9,2674.9,4651.5,1284.2,626.5,657.7,4186.7,0.8502257398234295,0.23473285931016838,3.2601619685407255,0.08336836717907475,0.6804730483101501,5.418878763866878,0.9606149655963302
Amravati,daryapur banosa,Daryapur Banosa (M),2018,3,1991,8399.9,37909.2,19172.4,18736.8,3266.4,7350.6,1071.8,31250.0,13254.7,11116.9,2137.8,24654.5,0.8243381553818071,0.3496433583404557,1.8600571872618767,0.08616378082365231,0.22217298175640743,4.513053726830081,0.9772798397696688
Amravati,dattapur dhamangaon,Dattapur Dhamangaon (M),2018,3,1991,5103.1,20802.1,10393.9,10408.2,1450.5,2881.1,680.0999999999999,18283.9,7424.6,6553.8,870.8,13377.5,0.8789449142153919,0.356915888299739,1.801780567303289,0.06972853702270444,0.17119425442623581,4.076365346554055,1.0013758069637
Amravati,morshi,Morshi (M),2018,3,1991,9266.2,39941.2,20289.6,19651.6,3587.6,3747.6,1943.0,33459.9,14314.3,12218.0,2096.3,25626.9,0.8377289615735132,0.3583843249576878,1.790300608482427,0.08982203839644277,0.14247443742301186,4.31041851028469,0.9685553189811529
Amravati,shendurjana,Shendurjana (M),2018,3,1991,5058.6,22213.5,11446.8,10766.7,1983.5,3208.4,1191.8,18640.8,9839.7,9734.9,104.79999999999995,12373.8,0.8391653724086704,0.4429603619420623,1.2575383395835238,0.089292547324825,0.19808674904900173,4.391234728976396,0.9405860153055877
Amravati,warud,Warud (M),2018,3,1991,11232.4,48615.9,24748.6,23867.3,3923.0,5488.2,3316.6,41687.1,17879.3,15988.2,1891.1,30736.6,0.8574787260957835,0.36776651260184423,1.719116520221709,0.0806937647971137,0.18110947241540318,4.328184537587693,0.9643899048835086
Wardha,arvi,Arvi (M),2018,3,1991,10600.7,44394.9,22618.1,21776.8,3636.4,6130.7,1741.5,37786.5,17256.4,15242.6,2013.8,27138.5,0.8511450639600494,0.38870230589549704,1.5726628960849307,0.08191030951753467,0.17732216988888364,4.187921552350316,0.9628041258991693
Wardha,deoli,Deoli (M),2018,3,1991,5336.9,21675.0,11287.5,10387.5,2027.5,3155.1,1554.3,17847.6,9692.3,10038.6,0.0,11982.7,0.8234186851211072,0.4471649365628604,1.236311298659761,0.09354094579008074,0.21727335640138407,4.061346474545148,0.920265780730897
Wardha,hinganghat,Hinganghat (M),2018,3,1991,26512.1,108429.1,55819.4,52609.7,9783.8,16530.5,5264.2,94195.2,39527.2,32804.3,6722.9,68901.9,0.8687261998854551,0.3645442044617173,1.743151551336801,0.09023223470452119,0.20100415847775183,4.08979673432131,0.9424984861893893
Wardha,pulgaon,Pulgaon (M),2018,3,1991,7715.2,32107.1,16589.5,15517.6,2722.8,9616.4,1423.9,27315.3,11657.7,11538.2,119.5,20449.4,0.8507557518430503,0.3630879151340358,1.7541539068598437,0.08480367270790573,0.34385852350414703,4.161538262131895,0.9353868410741735
Wardha,sindi,Sindi (M),2018,3,1991,3111.6,12722.2,6509.8,6212.4,1102.7,1604.8,367.3000000000002,10672.8,5553.7,5311.3,242.4000000000001,7168.5,0.8389115090157362,0.4365361336875697,1.290761114212147,0.08667526056814073,0.15501249783842416,4.0886360714744825,0.9543150327198991
Wardha,wardha,Wardha (M),2018,3,1991,24707.5,103172.2,51035.6,52136.6,8179.4,18105.9,5461.8,91663.2,36973.5,33584.1,3389.4,66198.7,0.888448632480455,0.3583668856533058,1.790436393633278,0.07927910813184172,0.22843072067863243,4.175744207224527,1.0215731763710039
Nagpur,chicholi,Chicholi (Ct),2018,3,1991,4258.5,18462.7,9419.2,9043.5,1415.0,7254.5,1374.9,15416.0,7126.0,6029.5,1096.5,11336.7,0.8349807991247217,0.3859673828854934,1.5908925063149033,0.07664101133637008,0.46739642630817807,4.335493718445462,0.9601133854255137
Nagpur,digdoh,Digdoh (Ct),2018,3,1991,10532.5,38955.7,20557.1,18398.6,3983.1,8818.8,2557.2,32404.9,15169.3,14879.1,290.20000000000005,23786.4,0.8318397564412912,0.38939872727226055,1.568061809048539,0.10224691123506958,0.2920240170244663,3.6986185615950626,0.8949997810975283
Nagpur,kalameshwar,Kalameshwar (M),2018,3,1991,5114.2,21150.9,10743.5,10407.4,1777.6,2326.8,0.0,18242.1,7730.6,7163.3,567.3,13420.3,0.8624739372792646,0.36549744928111805,1.735997205908985,0.08404370499600489,0.11000950314171028,4.135720151734387,0.9687159677944803
Nagpur,kamptee,Kamptee (Cantt.),2018,6,1991,2232.6,11989.4,7833.2,4156.2,1148.4,1473.2,0.0,10513.2,6230.0,6306.3,0.0,5759.4,0.8768745725390763,0.5196256693412514,0.9244622792937399,0.09578460973860244,0.12287520643234859,5.370151392994715,0.5305877546851862
Nagpur,kandri,Kandri (Ct),2018,5,1991,1142.9,4961.8,2399.1,2562.7,339.0,810.0,2341.7,3757.1,2370.4,953.3,1417.1,2591.4,0.7572050465556854,0.47772985610060864,1.0932332095848802,0.06832197992663952,0.6351928735539522,4.341412197042611,1.0681922387562002
Nagpur,kanhan (pipri),Kanhan (Pipri) (Ct),2018,3,1991,5079.7,23717.1,12020.4,11696.7,2493.1,8338.3,675.5999999999999,17989.6,9040.2,8018.9,1021.3,14676.9,0.758507574703484,0.38116801801232025,1.6235149664830422,0.10511824801514519,0.3800591134666549,4.668996200563026,0.9730707796745534
Nagpur,katol,Katol (M),2018,3,1991,11378.7,47349.4,23996.0,23353.4,3986.4,6450.7,3414.5,39737.6,16405.8,15759.9,645.9000000000001,30943.6,0.8392418911327282,0.3464837991611298,1.8861378293042705,0.08419114075363152,0.2083489970305854,4.161231072090836,0.9732205367561261
Nagpur,khapa,Khapa (M),2018,3,1991,3361.6,14439.9,7344.0,7095.9,1329.1,1791.4,2246.6000000000004,11365.4,6201.2,5443.1,758.0999999999999,8238.7,0.7870830130402565,0.4294489574027521,1.3285654389473007,0.0920435737089592,0.27964182577441676,4.295543788672061,0.9662173202614378
Nagpur,koradi,Koradi (Ct),2018,2,1991,1671.0,7671.65,3962.9,3708.75,731.65,1093.45,241.45,6448.0,2383.5,1997.8,385.7,5289.9,0.8404971551100481,0.31068935626625305,2.2193832599118943,0.09537061779408602,0.1740042885168119,4.591053261520048,0.9358676726639582
Nagpur,mahadula,Mahadula (Ct),2018,3,1991,5763.1,23741.3,12344.1,11397.2,2287.1,8616.5,1283.9,18740.3,9653.2,8213.2,1440.0,14088.1,0.789354416144019,0.40659947012168673,1.4594227820826253,0.09633423612017876,0.4170117053404826,4.119536360639239,0.9232912889558574
Nagpur,mohpa,Mohpa (M),2018,3,1991,1704.2,6930.3,3475.9,3454.4,499.5,704.1,150.4,5926.7,2473.6,2415.4,58.200000000000045,4456.7,0.8551866441568186,0.3569253856254419,1.8017060155239326,0.07207480195662526,0.12329913567955211,4.066600164299965,0.9938145516269168
Nagpur,mowad,Mowad (M),2018,3,1991,2159.6,8805.0,4412.5,4392.5,812.4,687.9,859.5,7294.8,3675.4,3658.9,16.5,5129.6,0.8284838160136286,0.41742191936399775,1.395657615497633,0.09226575809199318,0.17574105621805794,4.077143915539915,0.9954674220963173
Nagpur,nagpur,Nagpur (M.Corp.),2018,3,1991,610016.3,2653184.3,1341353.0,1311831.3,245153.7,568100.8,187595.2,2246620.9,995174.0,926942.2,68231.8,1658010.3,0.8467639809266172,0.3750866458843436,1.6660506604875127,0.09239980049633191,0.2848260484580736,4.34936623824642,0.9779911030131517
Nagpur,narkhed,Narkhed (M),2018,3,1991,5116.3,20840.0,10629.9,10210.1,1592.9,3049.7,1713.1,17724.4,8835.2,7750.4,1084.8,12004.8,0.8504990403071018,0.42395393474088294,1.3587468308583845,0.07643474088291748,0.2285412667946257,4.073256063952465,0.9605076247189532
Nagpur,ramtek,Ramtek (M),2018,3,1991,5158.6,22165.8,11157.9,11007.9,1749.2,2975.6,1179.1,18878.7,9071.4,7717.5,1353.9,13094.4,0.8517039763960697,0.4092520910591993,1.4434817117534229,0.07891436356910196,0.18743740356765828,4.2968634900942115,0.9865566101148066
Nagpur,savner,Savner (M),2018,3,1991,8680.2,36548.2,18532.8,18015.4,2930.7,5067.9,1634.1,30831.2,13111.7,12238.7,873.0,23436.5,0.8435764278404957,0.3587509097575257,1.7874493772737325,0.0801872595640825,0.18337428382245913,4.210525103108223,0.9720819304152639
Nagpur,sillewada,Sillewada (Ct),2018,3,1991,1375.8,6440.9,3402.9,3038.0,593.3,1663.5,319.9,4883.6,2588.0,2033.4,554.6,3852.8999999999996,0.7582170193606484,0.4018072008570231,1.4887557959814528,0.09211445605427812,0.3079383315996212,4.68156708823957,0.8927679332334185
Nagpur,tekadi,Tekadi (Ct),2018,3,1991,2030.4,11333.7,5630.1,5703.6,1198.6,1754.7,785.7,8557.6,3903.5,2771.8,1131.7,7430.200000000001,0.7550579245965572,0.34441532773939665,1.903471243755604,0.10575540203111074,0.22414568940416632,5.5820035460992905,1.0130548302872062
Nagpur,totaladoh,Totaladoh (Ct),2018,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,,,,,,,
Nagpur,umred,Umred (M),2018,3,1991,13838.7,57046.8,28857.4,28189.4,5144.6,8757.1,7174.9,46811.8,21452.9,19392.7,2060.2,35593.9,0.8205859049061472,0.376057903335507,1.6591649613805126,0.09018209610355007,0.27927946878703097,4.122265819766308,0.9768516914205715
Nagpur,wadi,Wadi (Ct),2018,3,1991,15255.6,63589.0,32718.2,30870.8,6757.8,16914.1,2479.1,53122.8,23049.1,20071.2,2977.9,40539.9,0.8354086398590952,0.3624699240434666,1.7588495863179041,0.10627309754831811,0.3049772759439525,4.168239859461443,0.9435360135948798
Nagpur,walani,Walani (Ct),2018,3,1991,1621.3,8466.9,4445.5,4021.4,784.9000000000001,2307.0,314.9,6749.6,2981.4,2762.9,218.5,5485.5,0.7971748810072165,0.3521241540587464,1.839907426041457,0.09270216962524656,0.3096646942800789,5.222290754332943,0.9046001574626027
Bhandara,bhandara,Bhandara (M),2018,3,1991,22563.3,96487.4,48408.2,48079.2,7936.7,15952.6,2626.6000000000004,82220.9,33256.2,29052.1,4204.1,63231.2,0.852141315860931,0.34466883758915673,1.9013356907884846,0.0822563360604597,0.19255571193751725,4.276298236516822,0.9932036307898249
Bhandara,chikhala,Chikhala (Ct),2018,2,1991,918.6,4416.4,2161.0,2255.4,390.85,744.05,743.45,3435.0,1761.6,1143.8,617.8,2678.25,0.7777828095281225,0.39887691332306857,1.5203508174386922,0.0884996829997283,0.3368127886966761,4.80775092532114,1.0436834798704304
Bhandara,gondiya,Gondiya (M),2018,1,1991,20387.0,109470.0,56202.0,53268.0,15222.0,20712.0,5795.0,78436.0,31904.0,31302.0,602.0,76964.0,0.7165068055174934,0.2914405773271216,2.4123620862587765,0.13905179501233214,0.2421393989220791,5.369598273409526,0.9477954521191416
Bhandara,pauni,Pauni (M),2018,3,1991,5652.6,22984.8,11525.9,11458.9,1818.8000000000002,3423.4,38.30000000000018,18853.8,9836.3,6293.7,3542.6,13148.5,0.8202725279315025,0.42794803522327796,1.3367323078799955,0.07913055584560232,0.1506082280463611,4.06623500689948,0.9941870049193555
Bhandara,sitasawangi,Sitasawangi (Ct),2018,1,1991,742.0,3322.0,1744.0,1578.0,555.0,460.0,1042.0,1471.0,921.0,582.0,339.0,2062.0,0.4428055388320289,0.2772426249247441,2.238870792616721,0.1670680313064419,0.45213726670680315,4.477088948787062,0.9048165137614679
Bhandara,tirora,Tirora (M),2018,1,1991,3904.0,20509.0,10344.0,10165.0,3074.0,4718.0,1773.0,13533.0,7472.0,7170.0,302.0,12735.0,0.659856648300746,0.3643278560631918,1.70436295503212,0.14988541615875958,0.3164951972304842,5.253329918032787,0.9826952822892498
Bhandara,tumsar,Tumsar (M),2018,3,1991,11173.5,46862.6,23490.6,23372.0,3803.9,7173.2,536.5,40106.2,16099.1,13538.3,2560.8,30763.5,0.8558253276600103,0.34353834400993544,1.9108832170742462,0.08117133919159415,0.16451712026221338,4.194084217120866,0.994951171958145
