district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Jalgaon,erandol,Erandol (M),2022,2,1991,6956.6,32908.55,16937.2,15971.35,3546.95,1850.05,1921.95,23751.6,12606.45,10664.7,1941.75,20342.8,0.721745564602512,0.3830752190540148,1.6136818850667711,0.10778202017408849,0.11462066848888813,4.730550843803007,0.9429746357131049
Jalgaon,faizpur,Faizpur (M),2022,3,1991,6800.0,29800.8,15172.3,14628.5,3711.8,2576.4,3066.4,22637.2,9152.3,7820.9,1331.4,20648.5,0.7596171914847923,0.30711591635123886,2.2560995596735247,0.12455370325628844,0.1893506214598266,4.382470588235294,0.9641583675513931
Jalgaon,fekari,Fekari (Ct),2022,1,1991,991.0,4531.0,2463.0,2068.0,669.0,595.0,105.0,2906.0,1228.0,1220.0,8.0,3295.0,0.6413595232840432,0.2710218494813507,2.683224755700326,0.14764952549106158,0.15449128227764292,4.5721493440968715,0.8396264717823793
Jalgaon,jalgaon,Jalgaon (M),2022,3,1991,127276.8,560999.0,292393.4,268605.6,55772.2,45471.6,32970.8,442381.30000000005,192235.2,176835.3,15399.9,368763.8,0.7885598726557446,0.3426658514542807,1.9182948804381297,0.09941586348638767,0.13982627420013224,4.407708239050636,0.9186445384882147
Jalgaon,kandari,Kandari (Ct),2022,3,1991,4032.3,17630.1,9158.5,8471.6,1981.4,5342.7,1603.3,14083.4,6964.3,5674.7,1289.6,10665.8,0.7988270060861822,0.3950232840426317,1.5314963456485216,0.11238733756473306,0.39398528652701914,4.372219328918979,0.9249986351476771
Jalgaon,nimbhore bk.,Nimbhore Bk. (Ct),2022,1,1991,1862.0,8714.0,4587.0,4127.0,1606.0,1692.0,507.0,5956.0,2138.0,2138.0,0.0,6576.0,0.6834978196006426,0.24535230663300436,3.0757717492984096,0.18430112462703696,0.2523525361487262,4.679914070891514,0.8997165903640724
Jalgaon,pachora,Pachora (M),2022,3,1991,16805.300000000003,75312.6,39149.7,36162.9,8481.2,7923.2,2971.3,56408.4,25768.3,21102.1,4666.200000000001,49544.3,0.7489902088096813,0.3421512469361036,1.9226840730665198,0.11261329445537666,0.14465706933501166,4.481479057202192,0.9237082276492541
Jalgaon,parola,Parola (M),2022,3,1991,8514.1,40819.7,21243.8,19575.9,3941.6,2498.9,864.9,33196.7,14552.0,13963.900000000001,588.0999999999999,26267.7,0.8132519347275947,0.3564945357266222,1.805092083562397,0.09656121921523186,0.08240628912020423,4.794364642181792,0.9214876811116656
Jalgaon,raver,Raver (M),2022,3,1991,5680.6,28189.6,14300.6,13889.0,3259.0,2519.9,121.5,20983.3,9054.6,8054.4,1000.1999999999999,19135.0,0.7443631693958056,0.32120356443511083,2.11329048218585,0.115610012203082,0.09370122314612482,4.962433545752209,0.9712179908535306
Jalgaon,savda,Savda (M),2022,3,1991,5083.9,21961.2,11342.1,10619.1,2654.6,2969.6,958.4,16252.5,6896.4,6457.9,438.5,15064.8,0.7400551882410797,0.31402655592590567,2.1844440577692708,0.12087681911735242,0.17886090013296177,4.319754519168355,0.9362551908376756
Jalgaon,varangaon,Varangaon (Ct),2022,2,1991,8523.3,36382.85,18768.35,17614.5,3801.8,5769.65,1112.05,28735.45,12704.8,9629.6,3075.2000000000003,23780.35,0.7898075604302577,0.34919749277475515,1.8717610666834583,0.10449428783066748,0.18914680955450164,4.268634214447456,0.9385215002917145
Jalgaon,yawal,Yawal (M),2022,3,1991,9251.7,42099.3,21771.1,20328.2,4924.4,3271.1,3729.4,30143.6,14975.599999999999,13368.400000000001,1607.1999999999998,27123.7,0.7160119051860719,0.355720878969484,1.8111928737412861,0.1169710660272261,0.16628542517334016,4.550439378708778,0.9337240653894384
Buldana,buldana,Buldana (M),2022,3,1991,15819.5,72335.9,36454.5,35881.4,7284.5,14510.099999999999,1444.8,60440.1,24249.0,21535.0,2714.0,48086.9,0.8355477708855493,0.3352277361586709,1.98304672357623,0.1007037999112474,0.22056682781302228,4.572578147223363,0.9842790327668738
Buldana,chikhli,Chikhli (M),2022,3,1991,14814.2,68296.1,35125.0,33171.1,7039.1,13367.2,454.5,56469.7,23853.199999999997,21618.199999999997,2235.0,44442.9,0.8268363786511966,0.3492615244501516,1.8631839753156811,0.10306737866437468,0.20237905239098572,4.6101780723900045,0.9443729537366548
Buldana,deulgaon raja,Deulgaon Raja (M),2022,3,1991,7584.6,37927.5,19607.1,18320.4,4484.3,5014.3,150.9,30468.0,13061.5,12712.7,348.8,24866.0,0.8033221277437216,0.34438072638586775,1.9037629674999044,0.11823347175532266,0.13618614461802123,5.000593307491496,0.934375812843307
Buldana,jalgaon (jamod),Jalgaon (Jamod) (M),2022,3,1991,6227.7,30469.4,15589.5,14879.9,3254.6,3914.2000000000003,590.1,25497.8,10881.4,10057.8,823.6,19588.0,0.8368330193571254,0.3571255095275916,1.800136011910232,0.106815362297912,0.14783028218474928,4.8925606564221145,0.9544821835209596
Buldana,khamgaon,Khamgaon (M),2022,3,1991,22596.1,100245.4,51046.5,49198.9,8855.7,16075.9,1246.9,87437.7,34901.6,31112.5,3789.1,65343.8,0.8722365315515724,0.34816161140561064,1.87222935338208,0.08834021311701087,0.17280393913336672,4.436402742066109,0.9638055498418109
Buldana,lonar,Lonar (M),2022,3,1991,5733.6,27083.4,14012.6,13070.8,3236.6,3456.7,655.6,21935.300000000003,11029.599999999999,9562.5,1467.1,16053.8,0.8099167755894755,0.4072457667796509,1.4555196924639153,0.11950493660323297,0.15183839547471883,4.723629133528673,0.9327890612734253
Buldana,malkapur,Malkapur (M),2022,3,1991,15477.2,75140.8,38317.5,36823.3,8388.9,5515.7,620.6,62528.3,25211.5,18806.9,6404.599999999999,49929.3,0.8321484466494901,0.3355234439878202,1.9804176665410627,0.11164240998232651,0.08166402274130699,4.854935001163001,0.961004762836824
Buldana,mehkar,Mehkar (M),2022,3,1991,11242.7,53534.3,27456.2,26078.1,6146.2,10347.0,441.8,43564.3,20119.0,18337.4,1781.6,33415.3,0.8137642595494851,0.3758151316072125,1.6608827476514738,0.1148086367058129,0.20153060747969057,4.76169425493876,0.9498073294920636
Buldana,nandura,Nandura (M),2022,3,1991,9966.0,47334.8,24492.8,22842.0,5177.0,7304.2,641.1,41424.5,16151.400000000001,14556.7,1594.7,31183.4,0.8751383759939833,0.3412161876674244,1.9306933145114356,0.10936985051167428,0.16785324961761747,4.749628737708208,0.9326006009929448
Buldana,shegaon,Shegaon (M),2022,3,1991,14759.0,67645.9,34365.1,33280.8,6719.6,14630.5,731.7,57243.399999999994,24833.7,23063.8,1769.9,42812.2,0.8462212787471228,0.36711315837323477,1.7239557536734356,0.09933491904165664,0.22709728157951925,4.583366081712853,0.968447640193103
Buldana,sindkhed raja,Sindkhed Raja (M),2022,3,1991,4046.8999999999996,19176.3,9899.4,9276.9,2345.2,3205.8,153.5,14911.0,9251.1,9112.7,138.39999999999998,9925.2,0.7775744017354755,0.4824236166518046,1.072867010409573,0.12229679343773303,0.17517977920662486,4.738515901060071,0.9371174010546094
Akola,akola,Akola (M),2022,3,1991,99247.9,453643.7,229211.4,224432.3,41379.0,102061.2,8184.8,401355.2,163978.0,158859.3,5118.7,289665.7,0.8847366336179694,0.36146870330173214,1.766491236629304,0.09121475730843391,0.24302332425205067,4.570814092791888,0.9791498154105773
Akola,akot,Akot (M),2022,3,1991,23217.199999999997,105739.1,54252.7,51486.4,9970.4,13082.3,1113.5,89241.9,36572.3,32665.699999999997,3906.6,69166.8,0.8439820274619322,0.3458730025127886,1.8912346229250006,0.0942924613506262,0.134253081405081,4.554343331667902,0.9490108326405875
Akola,balapur,Balapur (M),2022,3,1991,9879.6,50195.2,25694.2,24501.0,5461.2,4785.7,97.89999999999998,42340.1,17644.6,15494.8,2149.8,32550.6,0.8435089410939691,0.3515196672191763,1.84479104088503,0.1087992477368354,0.09729217136299885,5.080691525972711,0.9535615041526881
Akola,karanja,Karanja (M),2022,1,1991,7713.0,48866.0,25162.0,23704.0,8924.0,4434.0,1516.0,29907.0,14145.0,13870.0,275.0,34446.0,0.6120206278393976,0.28946506773625835,2.435206786850477,0.18262186387263127,0.12176155199934514,6.335537404382212,0.9420554804864478
Akola,mangrulpir,Mangrulpir (M),2022,1,1991,4189.0,23736.0,12349.0,11387.0,4332.0,2679.0,919.0,14759.0,6823.0,6591.0,232.0,16681.0,0.6217981125716212,0.287453656892484,2.4448189945771657,0.18250758341759352,0.15158409167509268,5.666268799236095,0.9220989553810025
Akola,murtijapur,Murtijapur (M),2022,3,1991,9411.4,42210.1,20964.6,21245.5,3508.7,8068.3,854.3,37364.8,15318.2,13546.7,1771.5,26891.9,0.8852099379058568,0.36290366523651924,1.755552218929117,0.08312465499963279,0.2113854267106688,4.484996918630597,1.013398776985967
Akola,patur,Patur (M),2022,3,1991,4757.8,21707.7,11126.4,10581.3,1827.7,3099.2,160.8,19129.9,7576.0,4540.8,3035.2,14131.7,0.8812495105423421,0.3490005850458593,1.8653247096092926,0.08419593047628261,0.15017712608889933,4.562549918029341,0.9510084124245038
Akola,risod,Risod (M),2022,1,1991,3463.0,21338.0,10900.0,10438.0,3974.0,2940.0,417.0,11267.0,7330.0,7179.0,151.0,13857.0,0.5280251195051082,0.3435186053050895,1.8904502046384721,0.18624050988846189,0.15732496016496392,6.16170950043315,0.9576146788990826
Akola,telhara,Telhara (M),2022,3,1991,5329.8,23274.0,11843.6,11430.4,2097.9,6197.8,617.9,20034.6,9570.7,9177.2,393.5,13703.3,0.8608146429492136,0.4112185271117986,1.431797047237924,0.09013921113689095,0.292846094354215,4.36676798378926,0.9651119592015941
Akola,washim,Washim (M),2022,1,1991,8461.0,49140.0,25465.0,23675.0,8503.0,5944.0,843.0,29761.0,14319.0,13993.0,326.0,34495.0,0.6056369556369556,0.2913919413919414,2.4090369439206647,0.17303622303622304,0.1381155881155881,5.80782413426309,0.9297074415864912
Amravati,achalpur,Achalpur (M),2022,3,1991,25729.2,117805.5,60771.1,57034.4,10850.0,15676.0,3043.8,102129.0,41531.2,35975.0,5556.2,76274.3,0.8669289634185161,0.35254041619449006,1.8365542050313983,0.09210096302804198,0.15890429563984704,4.578669371764376,0.9385118913430891
Amravati,amravati,Amravati (M.Corp.),2022,3,1991,172148.90000000002,754358.7,380311.5,374047.2,63315.6,138939.4,14836.3,648901.7,262317.2,236354.9,25962.3,492041.5,0.8602031102710156,0.34773536780314196,1.8757500461273602,0.08393301489066143,0.2038495744796209,4.382012896974653,0.9835285022935147
Amravati,anjangaon,Anjangaon (M),2022,3,1991,13717.8,62111.0,31661.4,30449.6,5485.4,6403.1,0.0,52189.2,21159.5,17777.4,3382.1000000000004,40951.5,0.8402569593147751,0.3406723446732463,1.9353718188047921,0.08831607927742267,0.10309123987699442,4.527766843079794,0.9617262660526698
Amravati,chandur,Chandur (M),2022,2,1991,5510.799999999999,25102.6,12979.099999999999,12123.5,2732.3,3418.3,760.8,22285.699999999997,9208.5,6559.8,2648.7000000000003,16333.0,0.8877845322795248,0.36683451116617405,1.7736873540750393,0.10884529889334174,0.1664807629488579,4.555164404442187,0.9340786341117644
Amravati,chandurbazar,Chandurbazar (M),2022,3,1991,4178.8,19995.4,10127.4,9868.0,1652.9,3302.4,398.29999999999995,17054.1,6276.9,4834.9,1442.0,13718.5,0.8529011672684716,0.3139172009562199,2.185553378259969,0.08266401272292627,0.1850775678406033,4.784962190102422,0.9743863183047969
Amravati,chikhaldara,Chikhaldara (M),2022,3,1991,1044.8,5649.7,2791.2,2858.5,429.29999999999995,1142.7,3149.7000000000003,4865.5,1258.6,464.5,794.1,4391.1,0.8611961697081261,0.22277289059596084,3.4888765294771975,0.07598633555764023,0.7597571552471813,5.407446401225115,1.0241114932645459
Amravati,daryapur banosa,Daryapur Banosa (M),2022,3,1991,8842.7,38735.6,19505.2,19230.4,2979.2,7501.8,957.4,32342.0,13711.1,11363.7,2347.3999999999996,25024.5,0.8349425334834106,0.35396637718274665,1.8251270868128742,0.07691116182529766,0.2183830894577598,4.380517262826964,0.9859114492545578
Amravati,dattapur dhamangaon,Dattapur Dhamangaon (M),2022,3,1991,5288.3,20655.3,10268.7,10386.6,1188.5,2778.3,549.3,18654.7,7567.8,6639.4,928.4000000000001,13087.5,0.9031435031202646,0.36638538292835254,1.7293665265995402,0.05753971135737559,0.16110150905578716,3.905848760471229,1.0114814923018494
Amravati,morshi,Morshi (M),2022,3,1991,9836.6,41431.6,21008.8,20422.8,3462.8,3826.8,1935.0,35222.7,14901.9,12722.0,2179.9,26529.7,0.8501409552129292,0.35967474101893243,1.7802897617082387,0.08357871769374102,0.13906776470133908,4.211983815546022,0.9721069266212254
Amravati,shendurjana,Shendurjana (M),2022,3,1991,5261.8,22479.5,11572.4,10907.1,1837.5,3477.2,1181.4,19338.4,10076.1,10165.7,0.0,12403.4,0.8602682444004538,0.44823505860895485,1.2309723007909805,0.08174114192931338,0.20723770546497922,4.272207229465202,0.9425097646123536
Amravati,warud,Warud (M),2022,3,1991,11961.2,50406.7,25643.8,24762.9,3643.0,5794.6,3263.8,44124.3,18398.9,16474.6,1924.3,32007.8,0.8753657747878756,0.36500901665849983,1.7396583491404376,0.07227213842604258,0.1797062692062762,4.214184195565662,0.9656486168196602
Wardha,arvi,Arvi (M),2022,3,1991,11201.1,45293.7,22995.3,22298.4,3353.2,6299.1,1523.5,39356.5,18073.2,16013.8,2059.4,27220.5,0.8689177523584958,0.39902238059597694,1.5061250912953987,0.07403237094783602,0.17270834575227903,4.043683209684763,0.9696938069953426
Wardha,deoli,Deoli (M),2022,3,1991,5799.700000000001,23039.0,12025.5,11013.5,2041.5,3436.3,1685.9,19350.8,10507.900000000001,11549.8,0.0,12531.1,0.8399149268631451,0.456091844264074,1.1925408502174553,0.0886106167802422,0.22232735795824474,3.9724468506991735,0.9158454949898133
Wardha,hinganghat,Hinganghat (M),2022,3,1991,28285.300000000003,112214.3,57672.2,54542.1,9649.4,17632.5,4826.6,99113.6,42637.6,35027.9,7609.7,69576.7,0.8832528474534885,0.37996583323159344,1.6318155806142935,0.08599082291650885,0.20014472308787737,3.967230328120967,0.9457260170411395
Wardha,pulgaon,Pulgaon (M),2022,3,1991,7749.6,31068.3,16027.5,15040.8,2464.4,9613.2,1318.6999999999998,26894.9,11758.1,12224.6,0.0,19310.2,0.865670152534899,0.3784597161737205,1.642289145355117,0.0793220098943296,0.35186669370387186,4.009019820377826,0.938437061300889
Wardha,sindi,Sindi (M),2022,3,1991,3210.8,12644.6,6459.4,6185.2,983.1,1638.4,22.90000000000009,10938.4,5670.1,5750.9,0.0,6974.5,0.8650649289024563,0.4484206696929915,1.2300488527539195,0.0777486041472249,0.13138414817392405,3.9381462563847016,0.957550236864105
Wardha,wardha,Wardha (M),2022,3,1991,25005.5,101302.6,49514.8,51787.8,7100.2,19088.7,5251.4,92401.6,37927.5,34601.3,3326.2,63375.1,0.9121345355400552,0.37439809047349226,1.6709537934216596,0.07008902042000896,0.2402712269971353,4.051212733198697,1.0459054666483556
Nagpur,chicholi,Chicholi (Ct),2022,3,1991,4336.5,18459.1,9373.6,9085.5,1203.0,7572.5,1365.7,15632.0,7566.0,6311.5,1254.5,10893.1,0.8468451874685116,0.40987913820283767,1.4397435897435897,0.06517110801718394,0.4842164569236854,4.256681655713132,0.9692647435350346
Nagpur,digdoh,Digdoh (Ct),2022,3,1991,11042.5,39412.1,20538.3,18873.8,3604.3,9584.4,2627.6,33275.7,16068.900000000001,15932.3,136.60000000000002,23343.2,0.8443016231055944,0.40771488958974533,1.4526943350198207,0.09145161003854146,0.30985408034588363,3.5691283676703645,0.9189562914165242
Nagpur,kalameshwar,Kalameshwar (M),2022,3,1991,5444.6,22049.7,11141.5,10908.2,1664.8000000000002,2504.4,0.0,19435.3,8085.8,7550.9,534.9,13963.9,0.8814314933990031,0.3667079370694386,1.7269657918820647,0.07550216102713417,0.11357977659559994,4.0498291885537965,0.9790602701611094
Nagpur,kamptee,Kamptee (Cantt.),2022,6,1991,2207.8,11722.2,7715.6,4006.6,1085.2,1407.6,0.0,10475.6,6206.0,6565.9,0.0,5516.2,0.8936547747009946,0.5294228045929945,0.8888495004834032,0.09257647881796932,0.12007984849260377,5.309448319594166,0.51928560319353
Nagpur,kandri,Kandri (Ct),2022,5,1991,1137.7,4883.4,2332.3,2551.1,255.0,806.0,2358.1,3802.3,2535.2,840.9,1694.3,2348.2,0.7786173567596347,0.5191464962935659,0.9262385610602714,0.0522177171642708,0.6479297210959578,4.2923442032170165,1.0938129743171976
Nagpur,kanhan (pipri),Kanhan (Pipri) (Ct),2022,3,1991,5252.1,24158.3,12221.2,11937.1,2450.3,8665.9,546.8,18472.8,9718.6,8837.7,880.9,14439.7,0.7646564534756171,0.40228824048049744,1.4857798448336181,0.10142683880902217,0.3813471974435287,4.599741055958568,0.9767535102935881
Nagpur,katol,Katol (M),2022,3,1991,12243.099999999999,49682.2,25100.0,24582.2,3879.2,6659.1,3408.5,42312.8,17255.4,16758.7,496.70000000000005,32426.8,0.8516692094955538,0.3473155375567105,1.8792262132433903,0.07808027824854777,0.20263997971104342,4.057975512737787,0.9793705179282869
Nagpur,khapa,Khapa (M),2022,3,1991,3452.8,14314.7,7284.0,7030.7,1202.3000000000002,1808.2,1725.8000000000002,11498.2,6415.6,5844.299999999999,571.3,7899.1,0.8032442174827276,0.44818263742865727,1.2312332439678284,0.08399058310687615,0.2468790823419282,4.1458236793327155,0.9652251510159253
Nagpur,koradi,Koradi (Ct),2022,2,1991,1815.0,8443.45,4361.700000000001,4081.75,771.45,1118.85,266.85,7220.0,2553.5,2111.4,442.09999999999997,5892.7,0.8551006993586744,0.3024237722731821,2.3076953201488153,0.091366680681475,0.16411537937691342,4.652038567493113,0.9358163101542974
Nagpur,mahadula,Mahadula (Ct),2022,3,1991,6184.299999999999,25032.9,13029.3,12003.6,2300.3,9458.5,1454.7,19895.9,10611.599999999999,8971.6,1640.0,14421.3,0.7947900562859277,0.4239061395203911,1.3590127784688455,0.09189107135010327,0.43595428416204274,4.047814627362839,0.9212774285648501
Nagpur,mohpa,Mohpa (M),2022,3,1991,1742.6,6897.9,3450.7,3447.2,433.5,681.3,155.2,6099.1,2304.8,2444.2,0.0,4593.1,0.8841966395569667,0.3341306774525581,1.9928410274210344,0.06284521376070978,0.12126879195117356,3.958395500975554,0.9989857130437303
Nagpur,mowad,Mowad (M),2022,3,1991,2238.8,8821.0,4394.5,4426.5,749.2,726.7,761.5,7504.4,3636.2,3773.7,0.0,5184.8,0.8507425461965763,0.4122208366398367,1.4258841647874156,0.08493368098855006,0.1687110304954087,3.9400571734857954,1.0072818295596768
Nagpur,nagpur,Nagpur (M.Corp.),2022,3,1991,657091.9,2794623.9,1407609.0,1387014.9,244054.1,621058.3999999999,188917.6,2396619.7,1081690.0,1011332.6,70357.4,1712933.9,0.8575821955863185,0.38706102814049503,1.5835719106213424,0.08732985501197496,0.28983363378521165,4.253018337313243,0.9853694456344055
Nagpur,narkhed,Narkhed (M),2022,3,1991,5331.9,20676.0,10528.7,10147.3,1343.7,2958.1,1762.3,18257.2,8985.6,8019.2,966.4,11690.4,0.8830141226542852,0.43459082994776554,1.3010149572649572,0.0649883923389437,0.22830334687560455,3.877792156642098,0.9637752049160864
Nagpur,ramtek,Ramtek (M),2022,3,1991,5289.8,22083.4,11064.7,11018.7,1495.6000000000001,2938.8,1060.3000000000002,19375.1,9436.2,8015.5,1420.7,12647.2,0.8773603702328444,0.4272983326842787,1.3402852843305568,0.06772507856580055,0.18109077406558774,4.174713599758025,0.9958426346850796
Nagpur,savner,Savner (M),2022,3,1991,9398.6,38862.6,19654.4,19208.2,2695.1000000000004,5482.700000000001,1679.3,33533.6,14132.099999999999,13379.1,753.0,24730.5,0.8628758755204232,0.36364267959426283,1.7499522363979878,0.06934945165789218,0.1842902945248131,4.134934990317706,0.9772977043308368
Nagpur,sillewada,Sillewada (Ct),2022,3,1991,1329.4,5955.700000000001,3137.7,2818.0,484.9,1569.5,278.7,4546.8,2684.0,2046.2,637.8,3271.7,0.763436707691791,0.45066071158721893,1.2189642324888226,0.08141780143392043,0.31032456302365796,4.479990973371446,0.8981100806323103
Nagpur,tekadi,Tekadi (Ct),2022,3,1991,1763.2,9958.1,4803.3,5154.8,1005.8,1695.1,742.1,7596.8,3805.5,2537.3999999999996,1268.1,6152.6,0.7628764523352848,0.3821512135849208,1.6167652082512154,0.1010032034223396,0.2447454835761842,5.64774274047187,1.073178856203027
Nagpur,totaladoh,Totaladoh (Ct),2022,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,,,,,,,
Nagpur,umred,Umred (M),2022,3,1991,14731.099999999999,58804.4,29658.2,29146.2,4919.8,9170.3,6861.7,49173.4,22315.7,20625.1,1690.6,36488.7,0.8362197386590119,0.37949031024889296,1.6351133955018213,0.08366380747018931,0.2726326601410779,3.9918539688142776,0.9827366461889123
Nagpur,wadi,Wadi (Ct),2022,3,1991,16634.8,69041.0,35332.6,33708.4,6963.4,18203.3,2620.3,58228.4,25518.3,22069.6,3448.7000000000003,43522.7,0.8433887110557495,0.3696108109673962,1.705548567106743,0.10085890992308917,0.30161208557234104,4.1503955563036525,0.954031121400633
Nagpur,walani,Walani (Ct),2022,3,1991,1540.9,7937.7,4163.5,3774.2,639.7,2243.0,253.7,6452.8,3062.2,2861.7,200.5,4875.5,0.8129306978091891,0.3857792559557554,1.5921559662987395,0.08059009536767578,0.3145369565491263,5.151340125900448,0.9064969376726312
Bhandara,bhandara,Bhandara (M),2022,3,1991,23782.9,99140.2,49550.6,49589.6,7453.1,16455.8,1437.8000000000002,85559.7,35078.6,30637.300000000003,4441.3,64061.6,0.8630172220754043,0.35382821499250555,1.8262302372386583,0.07517737507085925,0.1804878344001727,4.168549672243502,1.0007870742231173
Bhandara,chikhala,Chikhala (Ct),2022,2,1991,869.8,4453.2,2169.0,2284.2,365.04999999999995,736.65,724.85,3615.0,1792.8,1093.4,699.4,2697.25,0.8117758016707087,0.40258690379951495,1.5044901829540385,0.081974759723345,0.3281909638013114,5.119797654633249,1.0531120331950206
Bhandara,gondiya,Gondiya (M),2022,1,1991,20387.0,109470.0,56202.0,53268.0,15222.0,20712.0,5795.0,78436.0,31904.0,31302.0,602.0,76964.0,0.7165068055174934,0.2914405773271216,2.4123620862587765,0.13905179501233214,0.2421393989220791,5.369598273409526,0.9477954521191416
Bhandara,pauni,Pauni (M),2022,3,1991,5903.8,23078.4,11532.7,11545.7,1552.4,3280.2,0.0,19527.4,10183.9,6410.1,3773.8,12894.5,0.8461331808097615,0.44127409179145866,1.2661652215752315,0.06726636161952301,0.14213290349417634,3.9090755106880315,1.0011272295299454
Bhandara,sitasawangi,Sitasawangi (Ct),2022,1,1991,742.0,3322.0,1744.0,1578.0,555.0,460.0,1042.0,1471.0,921.0,582.0,339.0,2062.0,0.4428055388320289,0.2772426249247441,2.238870792616721,0.1670680313064419,0.45213726670680315,4.477088948787062,0.9048165137614679
Bhandara,tirora,Tirora (M),2022,1,1991,3904.0,20509.0,10344.0,10165.0,3074.0,4718.0,1773.0,13533.0,7472.0,7170.0,302.0,12735.0,0.659856648300746,0.3643278560631918,1.70436295503212,0.14988541615875958,0.3164951972304842,5.253329918032787,0.9826952822892498
