district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Thane,21,TOWN,Urban,Vashind (Ct),552915,4696,20561,10774,9787,2314,2732,1996,16409,6770,6218,552,13791
Thane,21,TOWN,Urban,Khardi (Ct),552916,1148,5579,2895,2684,766,675,1416,3866,1749,1340,409,3830
Thane,21,TOWN,Urban,Gotheghar (Ct),552917,1008,4232,2207,2025,600,323,300,3126,1520,1194,326,2712
Thane,21,TOWN,Urban,Asangaon (Ct),552918,3062,13104,7043,6061,1741,1234,3939,10015,4813,4215,598,8291
Thane,21,TOWN,Urban,Kalyan-Dombivli (M Corp.),802790,302735,1247327,649626,597701,121122,121897,36864,1029041,469306,440991,28315,778021
Thane,21,TOWN,Urban,Kambe (Ct),553005,1209,5436,2804,2632,779,473,1326,3289,2162,1444,718,3274
Thane,21,TOWN,Urban,Mharal Bk (Ct),553006,6535,29462,15788,13674,3889,6340,1462,21316,10669,9376,1293,18793
Thane,21,TOWN,Urban,Ulhasnagar (M Corp.),802791,111799,506098,269048,237050,51267,86680,6576,397938,194024,175394,18630,312074
Thane,21,TOWN,Urban,Badlapur (M Cl),802792,41902,174226,90365,83861,17801,25496,6853,143480,65255,55750,9505,108971
Thane,21,TOWN,Urban,Ambarnath(M Cl),802793,58407,253475,132582,120893,28449,35377,9645,196261,91407,85272,6135,162068
Thane,21,TOWN,Urban,Vangani (Ct),553083,2915,12628,6607,6021,1628,2050,901,9207,4645,4161,484,7983
Thane,21,TOWN,Urban,Murbad (Ct),553290,4458,18725,9987,8738,2234,1751,1177,14755,6610,6098,512,12115
