district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Hingoli,16,DISTRICT,Total,Hingoli,,228868,1177345,606294,571051,165716,182565,111954,790743,569182,514371,54811,608163
Hingoli,16,DISTRICT,Urban,Hingoli,,32613,178733,91864,86869,23936,20814,5215,132591,56592,50670,5922,122141
Hingoli,16,DISTRICT,Rural,Hingoli,,196255,998612,514430,484182,141780,161751,106739,658152,512590,463701,48889,486022
Hingoli,16,TOWN,Urban,Hingoli (M Cl),802748,15858,85103,43356,41747,11329,12487,2976,64573,26852,24160,2692,58251
Hingoli,16,TOWN,Urban,Kalamnuri (M Cl),802749,4350,24784,12952,11832,3359,1560,1221,18291,7826,7058,768,16958
Hingoli,16,TOWN,Urban,Basmath (M Cl),802750,12405,68846,35556,33290,9248,6767,1018,49727,21914,19452,2462,46932
