district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Mumbai,23,DISTRICT,Total,Mumbai,,677163,3338031,1878246,1459785,339723,183469,20666,2590613,1311739,1250710,61029,2026292
Mumbai,23,DISTRICT,Urban,Mumbai,,677163,3338031,1878246,1459785,339723,183469,20666,2590613,1311739,1250710,61029,2026292
Mumbai,23,DISTRICT,Rural,Mumbai,,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,23,TOWN,Urban,Greater Mumbai (M Corp.) (Part),42301000,677163,3338031,1878246,1459785,339723,183469,20666,2590613,1311739,1250710,61029,2026292
